cycle_id,cycle_length,prerequisite_id,dependent_id,prerequisite_name,dependent_name,explanation,source
34,3,459e7a5b-c177-4b33-8801-44c54f84dd4a,3b61e808-3714-43c5-b4a4-49a48c15aa5d,solving problems involving line and circle intersections,graphical solution of f(x) = g(x),The ability to solve problems involving intersections of lines and circles is directly applicable to finding graphical solutions for equations involving circular functions.,AI_node_analysis_20250707_030455
35,3,124b92ca-dc60-4932-9dc4-1fc56da81335,3b61e808-3714-43c5-b4a4-49a48c15aa5d,graphing sine function,graphical solution of f(x) = g(x),Understanding how to graph the sine function is crucial for finding graphical solutions involving sine equations.,AI_node_analysis_20250707_030455
35,3,3b61e808-3714-43c5-b4a4-49a48c15aa5d,124b92ca-dc60-4932-9dc4-1fc56da81335,graphical solution of f(x) = g(x),graphing sine function,"The graphical solution of f(x) = g(x) may involve sine functions, requiring the ability to graph them accurately.",AI_node_analysis_20250707_030455
36,3,3b61e808-3714-43c5-b4a4-49a48c15aa5d,1a596e77-7d10-49bb-8232-a243cc9bed73,graphical solution of f(x) = g(x),recognition of images under translation,The graphical solution of f(x) = g(x) may involve recognizing how translations affect the graphs of the functions.,AI_node_analysis_20250707_030455
36,3,1a596e77-7d10-49bb-8232-a243cc9bed73,3b61e808-3714-43c5-b4a4-49a48c15aa5d,recognition of images under translation,graphical solution of f(x) = g(x),"Understanding translations is important for interpreting shifts in graphs, which is relevant for finding graphical solutions.",AI_node_analysis_20250707_030455
37,3,3b61e808-3714-43c5-b4a4-49a48c15aa5d,122ff4b5-4a12-4a22-8c63-12355e135408,graphical solution of f(x) = g(x),recognition of images under rotation,The graphical solution of f(x) = g(x) may involve recognizing how rotations affect the graphs of the functions.,AI_node_analysis_20250707_030455
37,3,122ff4b5-4a12-4a22-8c63-12355e135408,3b61e808-3714-43c5-b4a4-49a48c15aa5d,recognition of images under rotation,graphical solution of f(x) = g(x),"Understanding rotations is important for interpreting changes in graphs, which is relevant for finding graphical solutions.",AI_node_analysis_20250707_030455
38,3,3b61e808-3714-43c5-b4a4-49a48c15aa5d,f87bd697-7e09-4ec0-9226-72ce699bd18a,graphical solution of f(x) = g(x),recognition of images under axial symmetry,The graphical solution of f(x) = g(x) may involve recognizing how axial symmetry affects the graphs of the functions.,AI_node_analysis_20250707_030455
38,3,f87bd697-7e09-4ec0-9226-72ce699bd18a,3b61e808-3714-43c5-b4a4-49a48c15aa5d,recognition of images under axial symmetry,graphical solution of f(x) = g(x),"Understanding axial symmetry is important for interpreting symmetrical properties of graphs, which is relevant for finding graphical solutions.",AI_node_analysis_20250707_030455
39,2,0cba7d23-2526-468d-953a-e51c997eace4,0cba7d23-2526-468d-953a-e51c997eace4,use of logic and deductive reasoning terms,use of logic and deductive reasoning terms,Proof by contradiction is a deductive reasoning method used to establish mathematical truths.,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
39,2,0cba7d23-2526-468d-953a-e51c997eace4,0cba7d23-2526-468d-953a-e51c997eace4,use of logic and deductive reasoning terms,use of logic and deductive reasoning terms,Proof by contradiction is a deductive reasoning method used to establish mathematical truths.,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
40,3,3b61e808-3714-43c5-b4a4-49a48c15aa5d,0cba7d23-2526-468d-953a-e51c997eace4,graphical solution of f(x) = g(x),use of logic and deductive reasoning terms,The graphical solution of f(x) = g(x) may involve logical reasoning to interpret the results of the graphical analysis.,AI_node_analysis_20250707_030455
40,3,0cba7d23-2526-468d-953a-e51c997eace4,3b61e808-3714-43c5-b4a4-49a48c15aa5d,use of logic and deductive reasoning terms,graphical solution of f(x) = g(x),"Understanding logical reasoning is essential for constructing valid arguments about the relationships between functions, which is necessary for finding graphical solutions.",AI_node_analysis_20250707_030455
41,3,39b22619-da33-4853-91b5-41a85db74da8,13aef3e9-189b-4dac-8804-dd0ca8169022,Pythagorean identity for sine and cosine,basic trigonometric identities,The Pythagorean identity serves as a foundational identity that supports the derivation and understanding of other basic trigonometric identities.,AI_node_analysis_20250707_025921
41,3,13aef3e9-189b-4dac-8804-dd0ca8169022,39b22619-da33-4853-91b5-41a85db74da8,basic trigonometric identities,Pythagorean identity for sine and cosine,"The basic trigonometric identities include the Pythagorean identity as a fundamental relationship, which is essential for understanding other identities.",AI_node_analysis_20250707_025921
42,3,d3063941-b096-4b0e-99fd-b9ab097f2d56,56bd00bc-148e-4e7b-814a-cd550be0dc1e,construction of tangent to a circle at a given point,tangent perpendicular to radius,"The ability to construct a tangent line relies on the knowledge that this line is perpendicular to the radius at the point of contact, establishing a foundational understanding of the relationship between tangents and radii in circles.",AI_node_analysis_20250707_033735
42,3,56bd00bc-148e-4e7b-814a-cd550be0dc1e,d3063941-b096-4b0e-99fd-b9ab097f2d56,tangent perpendicular to radius,construction of tangent to a circle at a given point,Understanding that a tangent is perpendicular to the radius at the point of contact is essential for accurately constructing a tangent line to a circle using geometric tools.,AI_node_analysis_20250707_033735
43,3,1f7078b1-9434-4894-b9e2-867eae877dc8,d3063941-b096-4b0e-99fd-b9ab097f2d56,circle drawing with given radius,construction of tangent to a circle at a given point,Knowing how to draw a circle is essential for understanding where to construct the tangent line at a specific point on the circle.,AI_node_analysis_20250707_034144
43,3,d3063941-b096-4b0e-99fd-b9ab097f2d56,1f7078b1-9434-4894-b9e2-867eae877dc8,construction of tangent to a circle at a given point,circle drawing with given radius,The ability to draw a circle with a specified radius is fundamental to identifying the point at which the tangent will be constructed.,AI_node_analysis_20250707_034144
44,3,163eb6c2-1605-4180-86aa-052f5b300dbf,bf3891db-3d57-4d8d-b108-aece15447977,orthocentre of a triangle,concurrencies of a triangle,"The orthocentre is another specific example of concurrency, and understanding it necessitates a grasp of the broader concept of concurrencies in triangles.",AI_node_analysis_20250707_034711
44,3,bf3891db-3d57-4d8d-b108-aece15447977,163eb6c2-1605-4180-86aa-052f5b300dbf,concurrencies of a triangle,orthocentre of a triangle,"The orthocentre is the point where the altitudes of the triangle intersect, which is another specific example of concurrency that requires knowledge of the general concept of concurrencies in triangles.",AI_node_analysis_20250707_034711
45,3,d9a74cbe-e018-4bd7-9b24-4f679a678a4d,9d2cdce0-7c32-4db3-bd54-7124300f474e,Constructing the orthocentre of a triangle,Altitude of a triangle,"Understanding how to construct the orthocentre requires knowledge of altitudes, as the orthocentre is defined as the point of concurrency of the altitudes of the triangle.",AI_node_analysis_20250707_021105
45,3,9d2cdce0-7c32-4db3-bd54-7124300f474e,d9a74cbe-e018-4bd7-9b24-4f679a678a4d,Altitude of a triangle,Constructing the orthocentre of a triangle,"Knowing how to construct altitudes is essential for finding the orthocentre, as it involves drawing these perpendiculars from the vertices to the opposite sides.",AI_node_analysis_20250707_021105
46,3,75f0a8dc-0b09-4d9e-ab79-6ae768ce09b2,b5d5e4e8-24a7-44a5-a5a3-ce1a4a2bb803,Median of a triangle,Constructing the centroid of a triangle,"Knowing how to find the median is essential for constructing the centroid, as the centroid is defined as the intersection point of the medians.",AI_node_analysis_20250707_021055
46,3,b5d5e4e8-24a7-44a5-a5a3-ce1a4a2bb803,75f0a8dc-0b09-4d9e-ab79-6ae768ce09b2,Constructing the centroid of a triangle,Median of a triangle,"Understanding how to construct the centroid requires knowledge of medians, as the centroid is the point of concurrency of the medians.",AI_node_analysis_20250707_021055
47,3,b6bbaf40-3e11-488c-86cd-9b7185ee78f2,e25db561-b98a-41ef-bfb1-08e124a2b2a4,calculation of sector area of a circle,sectors of circles,"The calculation of the area of a sector relies on the understanding of what a sector is, including its boundaries and the relationship between the radius and the central angle.",AI_node_analysis_20250707_014123
47,3,e25db561-b98a-41ef-bfb1-08e124a2b2a4,b6bbaf40-3e11-488c-86cd-9b7185ee78f2,sectors of circles,calculation of sector area of a circle,"Understanding the concept of sectors of circles is essential for calculating the area of a sector, as it directly involves the definitions and properties of sectors.",AI_node_analysis_20250707_014123
48,3,e25db561-b98a-41ef-bfb1-08e124a2b2a4,34854cc9-d64a-4373-bbf3-1a11a35dc38b,sectors of circles,calculation of arc length of a circle,"The calculation of arc length is based on the understanding of sectors, as it requires knowledge of the radius and the central angle that defines the sector.",AI_node_analysis_20250707_014123
48,3,34854cc9-d64a-4373-bbf3-1a11a35dc38b,e25db561-b98a-41ef-bfb1-08e124a2b2a4,calculation of arc length of a circle,sectors of circles,"The calculation of arc length depends on the concept of sectors, as it involves the same parameters (radius and angle) that define a sector.",AI_node_analysis_20250707_014123
49,5,b6bbaf40-3e11-488c-86cd-9b7185ee78f2,e25db561-b98a-41ef-bfb1-08e124a2b2a4,calculation of sector area of a circle,sectors of circles,"The calculation of the area of a sector relies on the understanding of what a sector is, including its boundaries and the relationship between the radius and the central angle.",AI_node_analysis_20250707_014123
49,5,e25db561-b98a-41ef-bfb1-08e124a2b2a4,34854cc9-d64a-4373-bbf3-1a11a35dc38b,sectors of circles,calculation of arc length of a circle,"The calculation of arc length is based on the understanding of sectors, as it requires knowledge of the radius and the central angle that defines the sector.",AI_node_analysis_20250707_014123
49,5,34854cc9-d64a-4373-bbf3-1a11a35dc38b,173a215a-1074-471c-be82-dde3d32bf141,calculation of arc length of a circle,area of sector formula,"Knowing how to calculate the arc length is beneficial for understanding the area of a sector, as both concepts are interconnected through the angle and radius of the circle.",AI_node_analysis_20250707_024416
49,5,173a215a-1074-471c-be82-dde3d32bf141,b6bbaf40-3e11-488c-86cd-9b7185ee78f2,area of sector formula,calculation of sector area of a circle,"Understanding the area of a sector formula is essential for calculating the area of a sector, as it directly uses the formula \( \text{Area} = \frac{1}{2} r^2 \theta \).",AI_node_analysis_20250707_024416
50,3,e7de17db-7292-45c1-ae99-3690aaedeb23,9dcd1d3a-666c-4da0-96fc-298be42bd3ec,Length of arc of a circle,Area of a sector of a circle,"The calculation of the length of an arc is closely related to the area of a sector, as both involve the same central angle and radius, making knowledge of one helpful for understanding the other.",AI_node_analysis_20250707_021643
50,3,9dcd1d3a-666c-4da0-96fc-298be42bd3ec,e7de17db-7292-45c1-ae99-3690aaedeb23,Area of a sector of a circle,Length of arc of a circle,"The area of a sector is related to the length of the arc, as both concepts involve the same central angle and radius, making the understanding of one beneficial for grasping the other.",AI_node_analysis_20250707_021643
51,3,0d1ece98-cb8d-4976-9461-f05130311161,40f422ae-b1ad-4158-b22d-7eddc96f7858,graphs of sine function,transformations of trigonometric graphs: amplitude changes,"Changing amplitude modifies the sine graph's vertical stretch, based on the basic sine graph.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
51,3,40f422ae-b1ad-4158-b22d-7eddc96f7858,0d1ece98-cb8d-4976-9461-f05130311161,transformations of trigonometric graphs: amplitude changes,graphs of sine function,Understanding how amplitude changes affect the sine graph is essential for accurately plotting the sine function.,AI_node_analysis_20250707_024825
52,3,40f422ae-b1ad-4158-b22d-7eddc96f7858,86277486-d84c-47db-8813-a0688d6a24cc,transformations of trigonometric graphs: amplitude changes,graphs of cosine function,"Similar to the sine function, knowing how amplitude changes impact the cosine graph is crucial for its accurate representation.",AI_node_analysis_20250707_024825
52,3,86277486-d84c-47db-8813-a0688d6a24cc,40f422ae-b1ad-4158-b22d-7eddc96f7858,graphs of cosine function,transformations of trigonometric graphs: amplitude changes,"Changing amplitude modifies the cosine graph's vertical stretch, based on the basic cosine graph.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
53,3,96c124ad-3726-4a57-9a27-1fc756785a7d,716208ff-6e97-49d0-a030-72b53eb763cd,use of radian measure of angles,conversion between degrees and radians,"To convert between degrees and radians, one must understand the concept of radian measure, establishing a prerequisite relationship.",AI_node_analysis_20250707_013552
53,3,716208ff-6e97-49d0-a030-72b53eb763cd,96c124ad-3726-4a57-9a27-1fc756785a7d,conversion between degrees and radians,use of radian measure of angles,"Understanding how to convert between degrees and radians is essential for effectively using radian measure, as it allows students to express angles in the appropriate unit for trigonometric calculations.",AI_node_analysis_20250707_024356
54,3,b071388b-cabb-4705-b133-38dc5a5db53c,6815fbb9-736f-4dfb-aea7-9596b6ba5957,polar form of a complex number,products of complex numbers in polar form,Multiplying complex numbers in polar form requires understanding the polar representation first.,91_Texts and tests 5 Index.pdf
54,3,6815fbb9-736f-4dfb-aea7-9596b6ba5957,b071388b-cabb-4705-b133-38dc5a5db53c,products of complex numbers in polar form,polar form of a complex number,"Understanding how to express complex numbers in polar form is essential for multiplying them in that form, as the multiplication process relies on the modulus and argument defined in polar coordinates.",AI_node_analysis_20250707_013741
55,3,6815fbb9-736f-4dfb-aea7-9596b6ba5957,adf6d7a3-fbd7-484f-b714-bab61e431d49,products of complex numbers in polar form,quotients of complex numbers in polar form,"The understanding of how to multiply complex numbers in polar form is foundational for grasping how to divide them, as division also involves moduli and arguments.",AI_node_analysis_20250707_013741
55,3,adf6d7a3-fbd7-484f-b714-bab61e431d49,6815fbb9-736f-4dfb-aea7-9596b6ba5957,quotients of complex numbers in polar form,products of complex numbers in polar form,"The process of dividing complex numbers in polar form builds on the understanding of how to multiply them, as both operations utilize the same principles of moduli and arguments.",AI_node_analysis_20250707_013741
56,3,9cd2091a-76f9-4ef7-905c-04dfb8a88661,5ec6a72a-fb88-4641-afe8-4a2c2ada39f7,De Moivre’s theorem,applications of De Moivre’s theorem,"Applications use De Moivre’s theorem to solve problems, so understanding the theorem is necessary first.",91_Texts and tests 5 Index.pdf
56,3,5ec6a72a-fb88-4641-afe8-4a2c2ada39f7,9cd2091a-76f9-4ef7-905c-04dfb8a88661,applications of De Moivre’s theorem,De Moivre’s theorem,"Understanding the applications of De Moivre’s theorem requires a solid grasp of the theorem itself, as the applications directly utilize its principles to find powers and roots of complex numbers.",AI_node_analysis_20250707_013814
57,5,d7c2ef09-af4c-47bc-a760-9cefa8afe3e4,b071388b-cabb-4705-b133-38dc5a5db53c,complex numbers,polar form of a complex number,"Polar form is a representation of complex numbers using modulus and argument, so complex numbers must be understood first.",91_Texts and tests 5 Index.pdf
57,5,b071388b-cabb-4705-b133-38dc5a5db53c,9cd2091a-76f9-4ef7-905c-04dfb8a88661,polar form of a complex number,De Moivre’s theorem,"De Moivre’s theorem expresses powers of complex numbers in polar form, so polar form must be understood first.",91_Texts and tests 5 Index.pdf
57,5,9cd2091a-76f9-4ef7-905c-04dfb8a88661,5ec6a72a-fb88-4641-afe8-4a2c2ada39f7,De Moivre’s theorem,applications of De Moivre’s theorem,"Applications use De Moivre’s theorem to solve problems, so understanding the theorem is necessary first.",91_Texts and tests 5 Index.pdf
57,5,5ec6a72a-fb88-4641-afe8-4a2c2ada39f7,d7c2ef09-af4c-47bc-a760-9cefa8afe3e4,applications of De Moivre’s theorem,complex numbers,"The applications of De Moivre’s theorem often involve manipulating complex numbers, thus requiring prior knowledge of their properties and operations.",AI_node_analysis_20250707_013814
58,4,b071388b-cabb-4705-b133-38dc5a5db53c,9cd2091a-76f9-4ef7-905c-04dfb8a88661,polar form of a complex number,De Moivre’s theorem,"De Moivre’s theorem expresses powers of complex numbers in polar form, so polar form must be understood first.",91_Texts and tests 5 Index.pdf
58,4,9cd2091a-76f9-4ef7-905c-04dfb8a88661,5ec6a72a-fb88-4641-afe8-4a2c2ada39f7,De Moivre’s theorem,applications of De Moivre’s theorem,"Applications use De Moivre’s theorem to solve problems, so understanding the theorem is necessary first.",91_Texts and tests 5 Index.pdf
58,4,5ec6a72a-fb88-4641-afe8-4a2c2ada39f7,b071388b-cabb-4705-b133-38dc5a5db53c,applications of De Moivre’s theorem,polar form of a complex number,The applications of De Moivre’s theorem inherently involve using the polar form of complex numbers to compute powers and roots.,AI_node_analysis_20250707_013814
59,3,9cd2091a-76f9-4ef7-905c-04dfb8a88661,1da3e71c-e62e-44a0-92dc-bb43c758add0,De Moivre’s theorem,Reflection of a complex number through the origin,"Familiarity with De Moivre’s theorem aids in understanding the geometric implications of complex number transformations, including reflections.",AI_node_analysis_20250707_020511
59,3,1da3e71c-e62e-44a0-92dc-bb43c758add0,9cd2091a-76f9-4ef7-905c-04dfb8a88661,Reflection of a complex number through the origin,De Moivre’s theorem,"The reflection can be related to De Moivre’s theorem when considering powers of complex numbers in polar form, as the reflection can be seen as a specific case of rotation.",AI_node_analysis_20250707_020511
60,3,9cd2091a-76f9-4ef7-905c-04dfb8a88661,14fbf28c-8ebe-4948-99f6-1940b9e4a6d1,De Moivre’s theorem,Rotation of a complex number by powers of i,"De Moivre’s theorem explicitly describes how to compute powers of complex numbers using rotation, making it a prerequisite for understanding the geometric interpretation of these operations.",AI_node_analysis_20250707_020745
60,3,14fbf28c-8ebe-4948-99f6-1940b9e4a6d1,9cd2091a-76f9-4ef7-905c-04dfb8a88661,Rotation of a complex number by powers of i,De Moivre’s theorem,"De Moivre’s theorem provides a formal way to express the rotation of complex numbers in polar form, linking the concept of rotation to the theorem's application in raising complex numbers to powers.",AI_node_analysis_20250707_020745
61,3,9cd2091a-76f9-4ef7-905c-04dfb8a88661,14bb9c75-afa9-433e-bd51-602ca4d6d767,De Moivre’s theorem,Application of de Moivre’s theorem to powers of complex numbers,"The application of de Moivre’s theorem is built upon the foundational understanding of the theorem, making it essential for effectively applying it to complex numbers.",AI_node_analysis_20250707_020904
61,3,14bb9c75-afa9-433e-bd51-602ca4d6d767,9cd2091a-76f9-4ef7-905c-04dfb8a88661,Application of de Moivre’s theorem to powers of complex numbers,De Moivre’s theorem,"Understanding the application of de Moivre’s theorem requires prior knowledge of the theorem itself, as it directly utilizes the formula to simplify complex numbers raised to powers.",AI_node_analysis_20250707_020904
62,3,9cd2091a-76f9-4ef7-905c-04dfb8a88661,f73464ca-e0c8-420e-b38a-b4859e289dba,De Moivre’s theorem,Finding nth roots of complex numbers using polar form,"De Moivre’s theorem is foundational for finding nth roots of complex numbers, as it directly relates to the process of raising complex numbers to powers and extracting roots using polar coordinates.",AI_node_analysis_20250707_020911
62,3,f73464ca-e0c8-420e-b38a-b4859e289dba,9cd2091a-76f9-4ef7-905c-04dfb8a88661,Finding nth roots of complex numbers using polar form,De Moivre’s theorem,"Understanding how to find nth roots of complex numbers relies on applying De Moivre’s theorem, which provides the necessary framework for expressing powers and roots in polar form.",AI_node_analysis_20250707_020911
63,3,b071388b-cabb-4705-b133-38dc5a5db53c,9539fa56-25fe-44bd-8053-e7043d1a5af0,polar form of a complex number,modulus of a complex number,"Understanding the modulus is essential for expressing a complex number in polar form, as it represents the distance from the origin in the Argand diagram.",AI_node_analysis_20250707_013731
63,3,9539fa56-25fe-44bd-8053-e7043d1a5af0,b071388b-cabb-4705-b133-38dc5a5db53c,modulus of a complex number,polar form of a complex number,Polar form uses the modulus (distance) and argument (angle) to represent complex numbers.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
64,3,78719217-2b60-496d-9903-ebb285d4180e,4cd5e945-b973-4c88-b22d-23972d8d9442,complex numbers in rectangular form,complex conjugate,Calculating the complex conjugate involves changing the sign of the imaginary part of complex numbers in rectangular form.,1_Curriculum csvs - Number.csv
64,3,4cd5e945-b973-4c88-b22d-23972d8d9442,78719217-2b60-496d-9903-ebb285d4180e,complex conjugate,complex numbers in rectangular form,"The concept of the complex conjugate is directly related to the rectangular form of complex numbers, as it involves changing the sign of the imaginary part in the expression a + bi.",AI_node_analysis_20250707_014958
65,3,d7c2ef09-af4c-47bc-a760-9cefa8afe3e4,0f8810ba-5efd-43a5-9435-b6358e62013c,complex numbers,using the Conjugate Root Theorem for polynomial roots,"Knowledge of complex numbers is foundational for understanding the Conjugate Root Theorem, as it relies on the properties of complex roots and their conjugates in polynomials with real coefficients.",AI_node_analysis_20250707_032127
65,3,0f8810ba-5efd-43a5-9435-b6358e62013c,d7c2ef09-af4c-47bc-a760-9cefa8afe3e4,using the Conjugate Root Theorem for polynomial roots,complex numbers,"Understanding complex numbers is essential for applying the Conjugate Root Theorem, as the theorem specifically deals with the nature of roots that are complex and their conjugates.",AI_node_analysis_20250707_032127
66,3,78bfc38d-862a-47ce-84d1-14f4cbb9fed4,7870b058-fc76-4a67-8eab-9e2e43b75b23,properties of arithmetic operations,simplifying expressions using associative and distributive properties,Knowledge of the properties of arithmetic operations is essential for applying the associative and distributive properties effectively when simplifying expressions.,AI_node_analysis_20250707_031618
66,3,7870b058-fc76-4a67-8eab-9e2e43b75b23,78bfc38d-862a-47ce-84d1-14f4cbb9fed4,simplifying expressions using associative and distributive properties,properties of arithmetic operations,"Understanding how to simplify expressions using the associative and distributive properties relies on knowing the fundamental properties of arithmetic operations, which include these properties.",AI_node_analysis_20250707_031618
67,3,7870b058-fc76-4a67-8eab-9e2e43b75b23,de407c06-1897-4080-9c5c-ff0c5b9faded,simplifying expressions using associative and distributive properties,adding and subtracting linear algebraic expressions,"Simplifying expressions using associative and distributive properties is foundational for effectively adding and subtracting linear algebraic expressions, as it helps in rearranging and combining like terms.",AI_node_analysis_20250707_031618
67,3,de407c06-1897-4080-9c5c-ff0c5b9faded,7870b058-fc76-4a67-8eab-9e2e43b75b23,adding and subtracting linear algebraic expressions,simplifying expressions using associative and distributive properties,The ability to add and subtract linear algebraic expressions relies on the associative and distributive properties to rearrange and combine terms effectively.,AI_node_analysis_20250707_031559
68,3,7870b058-fc76-4a67-8eab-9e2e43b75b23,648898fb-6661-408c-b036-9947a15059b8,simplifying expressions using associative and distributive properties,multiplying polynomial expressions using distributive law (expanding),The process of expanding polynomial expressions using the distributive law is directly related to the ability to simplify expressions through the associative and distributive properties.,AI_node_analysis_20250707_031618
68,3,648898fb-6661-408c-b036-9947a15059b8,7870b058-fc76-4a67-8eab-9e2e43b75b23,multiplying polynomial expressions using distributive law (expanding),simplifying expressions using associative and distributive properties,Expanding polynomial expressions requires a solid understanding of the associative and distributive properties to combine and simplify terms correctly.,AI_node_analysis_20250707_031618
69,3,7870b058-fc76-4a67-8eab-9e2e43b75b23,953ce36c-d8c5-4f6d-9fd3-0f35f9d7fe3f,simplifying expressions using associative and distributive properties,factorising algebraic expressions,"Simplifying expressions is often a precursor to factorising algebraic expressions, as it helps in recognizing common factors and simplifying before applying factorisation techniques.",AI_node_analysis_20250707_031618
69,3,953ce36c-d8c5-4f6d-9fd3-0f35f9d7fe3f,7870b058-fc76-4a67-8eab-9e2e43b75b23,factorising algebraic expressions,simplifying expressions using associative and distributive properties,"Factorisation often involves simplifying expressions first to identify common factors, making the understanding of associative and distributive properties crucial.",AI_node_analysis_20250707_031618
70,3,7b0e09e9-d003-469c-9459-9aacf4861ec2,920bce0c-c276-43c6-a4df-f722d4396cc1,enlargements in geometry,scaled diagrams,"The concept of enlargements provides the foundational understanding necessary for creating scaled diagrams, as it involves applying scale factors to dimensions, which is essential for accurately representing proportions in scaled diagrams.",AI_node_analysis_20250707_015901
70,3,920bce0c-c276-43c6-a4df-f722d4396cc1,7b0e09e9-d003-469c-9459-9aacf4861ec2,scaled diagrams,enlargements in geometry,"Understanding scaled diagrams requires knowledge of enlargements, as scaling involves changing the size of figures while preserving their shape, which is a fundamental concept in enlargements.",AI_node_analysis_20250707_015901
71,4,f586df25-40e2-434b-9a0b-2ccc29ca7265,a5d733d6-801e-454e-9f21-3de249269e33,applications of integration,definite integrals,Understanding applications of integration supports learning definite integrals which are used to calculate exact areas.,91_Texts and tests 5 Index.pdf
71,4,a5d733d6-801e-454e-9f21-3de249269e33,a83081fb-11c3-4335-ba21-10ac191fea30,definite integrals,finding areas by integration,Finding areas by integration relies on evaluating definite integrals over intervals.,91_Texts and tests 5 Index.pdf
71,4,a83081fb-11c3-4335-ba21-10ac191fea30,f586df25-40e2-434b-9a0b-2ccc29ca7265,finding areas by integration,applications of integration,"The specific application of finding areas under curves is a direct example of how integration is applied, making it a subset of the broader applications of integration.",AI_node_analysis_20250707_013941
72,3,f586df25-40e2-434b-9a0b-2ccc29ca7265,a5d733d6-801e-454e-9f21-3de249269e33,applications of integration,definite integrals,Understanding applications of integration supports learning definite integrals which are used to calculate exact areas.,91_Texts and tests 5 Index.pdf
72,3,a5d733d6-801e-454e-9f21-3de249269e33,f586df25-40e2-434b-9a0b-2ccc29ca7265,definite integrals,applications of integration,"The concept of definite integrals is directly used in applications of integration, as it provides the mathematical framework for calculating areas and other quantities.",AI_node_analysis_20250707_013941
73,3,f586df25-40e2-434b-9a0b-2ccc29ca7265,69e74f09-1d57-4900-83c8-4ffe84536165,applications of integration,integration of exponential functions,"Knowledge of how to integrate exponential functions is necessary for applying integration in various contexts, such as in growth and decay problems.",AI_node_analysis_20250707_013941
73,3,69e74f09-1d57-4900-83c8-4ffe84536165,f586df25-40e2-434b-9a0b-2ccc29ca7265,integration of exponential functions,applications of integration,"The ability to integrate exponential functions is a specific skill that is often applied in various real-world contexts, thus connecting it to the applications of integration.",AI_node_analysis_20250707_013941
74,3,69e74f09-1d57-4900-83c8-4ffe84536165,7271b9ed-b6cd-4fe5-9d39-0160ec9d6dc9,integration of exponential functions,derivative of exponential functions,"Knowing how to integrate exponential functions provides insight into their derivatives, reinforcing the relationship between these two concepts in calculus.",AI_node_analysis_20250707_025812
74,3,7271b9ed-b6cd-4fe5-9d39-0160ec9d6dc9,69e74f09-1d57-4900-83c8-4ffe84536165,derivative of exponential functions,integration of exponential functions,"Understanding how to differentiate exponential functions is essential for grasping the process of integrating them, as integration is the reverse operation of differentiation.",AI_node_analysis_20250707_025812
75,3,f586df25-40e2-434b-9a0b-2ccc29ca7265,50777575-21d8-4728-8d33-4b882086a9d2,applications of integration,integration of trigonometric functions,Understanding how to integrate trigonometric functions is crucial for applying integration in problems involving periodic phenomena.,AI_node_analysis_20250707_013941
75,3,50777575-21d8-4728-8d33-4b882086a9d2,f586df25-40e2-434b-9a0b-2ccc29ca7265,integration of trigonometric functions,applications of integration,"Integrating trigonometric functions is a specific application of integration that is frequently encountered in various problems, linking it to the broader applications of integration.",AI_node_analysis_20250707_013941
76,3,ed0b5430-edf3-43c1-af8a-c0aca4092d57,4071e5a1-c052-478e-89ae-587a3ca84795,stationary points,maximum and minimum problems,Finding maxima and minima involves identifying and classifying stationary points.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
76,3,4071e5a1-c052-478e-89ae-587a3ca84795,ed0b5430-edf3-43c1-af8a-c0aca4092d57,maximum and minimum problems,stationary points,"Understanding stationary points is essential for solving maximum and minimum problems, as these points indicate where a function may achieve local maxima or minima.",AI_node_analysis_20250707_014049
77,3,826456e1-4986-49a0-8486-fc4d7f0e888a,7a42c549-dba4-422a-97ea-65756e90ab98,differentiation to find slope of tangent to circle,tangent to a circle at a point,"The concept of differentiation is fundamental for determining the slope of the tangent line at a point on the circle, which is directly related to the definition of a tangent.",AI_node_analysis_20250707_031205
77,3,7a42c549-dba4-422a-97ea-65756e90ab98,826456e1-4986-49a0-8486-fc4d7f0e888a,tangent to a circle at a point,differentiation to find slope of tangent to circle,Understanding what a tangent is and how it relates to the slope at a point on the circle is necessary for applying differentiation to find that slope.,AI_node_analysis_20250707_031205
78,3,826456e1-4986-49a0-8486-fc4d7f0e888a,04820127-5684-4ea1-bb30-7366076154f5,differentiation to find slope of tangent to circle,average rate of change,"The process of differentiation is closely related to the concept of average rate of change, which is foundational for understanding how slopes are derived.",AI_node_analysis_20250707_031205
78,3,04820127-5684-4ea1-bb30-7366076154f5,826456e1-4986-49a0-8486-fc4d7f0e888a,average rate of change,differentiation to find slope of tangent to circle,"Understanding average rate of change is essential for grasping the concept of instantaneous rate of change, which is what differentiation seeks to find.",AI_node_analysis_20250707_031205
79,5,d56c9ab6-db06-4c97-91cf-40c4fed0e732,ed0b5430-edf3-43c1-af8a-c0aca4092d57,tangents and increasing/decreasing functions,stationary points,Understanding tangents and function behavior is necessary before identifying stationary points where derivatives are zero.,91_Texts and tests 5 Index.pdf
