cycle_id,cycle_length,prerequisite_id,dependent_id,prerequisite_name,dependent_name,explanation,source
38,3,a3389202-e7ed-451b-977a-338f2b91f812,c78af0e2-3139-47b3-a012-c9a8d3262b3a,representing linear relationships in graphical form,strategies for solving systems of two linear equations,Being able to graph linear relationships is foundational for visually identifying solutions to systems of equations.,AI_node_analysis_20250707_013014
39,4,57d1f659-5564-4a1d-97b1-6048d10c1d96,30d16cfa-ada4-41c2-9f9e-7d0c2e3f3170,recognition of linear equation in standard form,point of intersection of two linear relationships,Understanding the standard form of linear equations is necessary to apply methods for finding their intersection points.,AI_node_analysis_20250707_013008
39,4,30d16cfa-ada4-41c2-9f9e-7d0c2e3f3170,c78af0e2-3139-47b3-a012-c9a8d3262b3a,point of intersection of two linear relationships,strategies for solving systems of two linear equations,Solving systems of linear equations involves finding points of intersection graphically or algebraically.,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
39,4,c78af0e2-3139-47b3-a012-c9a8d3262b3a,57d1f659-5564-4a1d-97b1-6048d10c1d96,strategies for solving systems of two linear equations,recognition of linear equation in standard form,Recognizing the standard form of linear equations is necessary for applying strategies to solve systems effectively.,AI_node_analysis_20250707_013014
40,3,57d1f659-5564-4a1d-97b1-6048d10c1d96,30d16cfa-ada4-41c2-9f9e-7d0c2e3f3170,recognition of linear equation in standard form,point of intersection of two linear relationships,Understanding the standard form of linear equations is necessary to apply methods for finding their intersection points.,AI_node_analysis_20250707_013008
40,3,30d16cfa-ada4-41c2-9f9e-7d0c2e3f3170,57d1f659-5564-4a1d-97b1-6048d10c1d96,point of intersection of two linear relationships,recognition of linear equation in standard form,Recognizing the standard form of linear equations is important for identifying and finding their points of intersection.,AI_node_analysis_20250707_013008
41,3,30d16cfa-ada4-41c2-9f9e-7d0c2e3f3170,bc4a0ff8-ec6e-49b8-a7e9-ca88aeb81eac,point of intersection of two linear relationships,use of slope to determine parallelism,Knowing how to determine if two lines are parallel (and thus do not intersect) is directly related to understanding their point of intersection.,AI_node_analysis_20250707_013008
41,3,bc4a0ff8-ec6e-49b8-a7e9-ca88aeb81eac,30d16cfa-ada4-41c2-9f9e-7d0c2e3f3170,use of slope to determine parallelism,point of intersection of two linear relationships,"The concept of parallel lines is foundational for understanding intersections, as it helps clarify when two lines will not intersect.",AI_node_analysis_20250707_013008
42,3,bc4a0ff8-ec6e-49b8-a7e9-ca88aeb81eac,3136326d-8a98-4191-84af-83370f0360f9,use of slope to determine parallelism,parallel lines have equal slopes,"Understanding the concept of slope is essential to determine that two lines are parallel, as this relationship directly relies on the equality of their slopes.",AI_node_analysis_20250707_013148
42,3,3136326d-8a98-4191-84af-83370f0360f9,bc4a0ff8-ec6e-49b8-a7e9-ca88aeb81eac,parallel lines have equal slopes,use of slope to determine parallelism,Knowing that parallel lines have equal slopes is foundational for applying the concept of slope to establish parallelism between two lines.,AI_node_analysis_20250707_013148
43,3,bc4a0ff8-ec6e-49b8-a7e9-ca88aeb81eac,66ad976d-b001-417c-b31e-f6f1d84325b9,use of slope to determine parallelism,graphs of the derived (slope) function,Knowing how to determine parallel lines through their slopes is essential for understanding the implications of the graph of the derived function.,AI_node_analysis_20250707_014045
43,3,66ad976d-b001-417c-b31e-f6f1d84325b9,bc4a0ff8-ec6e-49b8-a7e9-ca88aeb81eac,graphs of the derived (slope) function,use of slope to determine parallelism,"The graph of the derived function visually represents slopes, which are crucial for determining parallelism between lines.",AI_node_analysis_20250707_014045
44,2,bf344826-4c69-4ca9-b99e-bc8d5de8059c,bf344826-4c69-4ca9-b99e-bc8d5de8059c,line passing through a given point,line passing through a given point,The concept of a line passing through a point is explicitly defined to establish a starting point for further geometric reasoning and theorems.,6_Leaving Cert Maths-Geometry_Detail.pdf
44,2,bf344826-4c69-4ca9-b99e-bc8d5de8059c,bf344826-4c69-4ca9-b99e-bc8d5de8059c,line passing through a given point,line passing through a given point,The concept of a line passing through a point is explicitly defined to establish a starting point for further geometric reasoning and theorems.,6_Leaving Cert Maths-Geometry_Detail.pdf
45,3,bc4a0ff8-ec6e-49b8-a7e9-ca88aeb81eac,ecc54b82-56ae-4c94-9451-3941781bd31a,use of slope to determine parallelism,parallel lines,"The concept of slope is foundational for understanding parallel lines, as it provides the necessary criteria (equal slopes) to identify them.",AI_node_analysis_20250707_032821
45,3,ecc54b82-56ae-4c94-9451-3941781bd31a,bc4a0ff8-ec6e-49b8-a7e9-ca88aeb81eac,parallel lines,use of slope to determine parallelism,"Understanding parallel lines is essential for applying the concept of slope to determine if two lines are parallel, as parallel lines have equal slopes.",AI_node_analysis_20250707_032821
46,3,bc4a0ff8-ec6e-49b8-a7e9-ca88aeb81eac,bf7c034e-391b-41e4-a9b6-944c53f3f8d7,use of slope to determine parallelism,properties of parallel lines cutting segments proportionally,"Knowing how to determine parallelism through slopes is foundational for applying the properties of parallel lines, as these properties rely on the concept of parallelism to establish proportional relationships in segments cut by transversals.",AI_node_analysis_20250707_033306
46,3,bf7c034e-391b-41e4-a9b6-944c53f3f8d7,bc4a0ff8-ec6e-49b8-a7e9-ca88aeb81eac,properties of parallel lines cutting segments proportionally,use of slope to determine parallelism,"Understanding the properties of parallel lines is essential for determining slopes and establishing that two lines are parallel, as parallel lines have equal slopes.",AI_node_analysis_20250707_033306
47,3,30d16cfa-ada4-41c2-9f9e-7d0c2e3f3170,e8eddf97-c1d6-49b0-a0f5-d9ee0ac3d89f,point of intersection of two linear relationships,angle between two lines,"The angle formed by two intersecting lines is directly related to their point of intersection, making this concept relevant for understanding intersections.",AI_node_analysis_20250707_013008
47,3,e8eddf97-c1d6-49b0-a0f5-d9ee0ac3d89f,30d16cfa-ada4-41c2-9f9e-7d0c2e3f3170,angle between two lines,point of intersection of two linear relationships,Knowing how to calculate the angle between two lines can help in understanding their intersection properties.,AI_node_analysis_20250707_013008
48,3,30d16cfa-ada4-41c2-9f9e-7d0c2e3f3170,9c1d3252-5be0-4376-bb11-a14f2823dad0,point of intersection of two linear relationships,solving simultaneous linear equations by elimination,"The elimination method often leads to finding the point of intersection, making this concept relevant for understanding intersections.",AI_node_analysis_20250707_013008
48,3,9c1d3252-5be0-4376-bb11-a14f2823dad0,30d16cfa-ada4-41c2-9f9e-7d0c2e3f3170,solving simultaneous linear equations by elimination,point of intersection of two linear relationships,The elimination method is a technique used to find the intersection point of two linear equations.,AI_node_analysis_20250707_013008
49,4,30d16cfa-ada4-41c2-9f9e-7d0c2e3f3170,9c1d3252-5be0-4376-bb11-a14f2823dad0,point of intersection of two linear relationships,solving simultaneous linear equations by elimination,"The elimination method often leads to finding the point of intersection, making this concept relevant for understanding intersections.",AI_node_analysis_20250707_013008
49,4,9c1d3252-5be0-4376-bb11-a14f2823dad0,091a439f-e822-4993-b291-5bb28fa38847,solving simultaneous linear equations by elimination,solving simultaneous linear equations by substitution,"Understanding how to eliminate one variable in order to solve for another is foundational for the substitution method, where one variable is expressed in terms of the other.",AI_node_analysis_20250707_023605
49,4,091a439f-e822-4993-b291-5bb28fa38847,30d16cfa-ada4-41c2-9f9e-7d0c2e3f3170,solving simultaneous linear equations by substitution,point of intersection of two linear relationships,The substitution method directly leads to finding the intersection point of two linear equations.,AI_node_analysis_20250707_013008
50,3,9c1d3252-5be0-4376-bb11-a14f2823dad0,091a439f-e822-4993-b291-5bb28fa38847,solving simultaneous linear equations by elimination,solving simultaneous linear equations by substitution,"Understanding how to eliminate one variable in order to solve for another is foundational for the substitution method, where one variable is expressed in terms of the other.",AI_node_analysis_20250707_023605
50,3,091a439f-e822-4993-b291-5bb28fa38847,9c1d3252-5be0-4376-bb11-a14f2823dad0,solving simultaneous linear equations by substitution,solving simultaneous linear equations by elimination,"Understanding substitution provides foundational skills in manipulating equations, which is essential for grasping elimination methods.",AI_node_analysis_20250707_023559
51,3,30d16cfa-ada4-41c2-9f9e-7d0c2e3f3170,737ee07e-4f4c-461f-b7b3-671cde63c13d,point of intersection of two linear relationships,solving simultaneous linear equations,"Recognizing the point of intersection of two linear relationships is essential for understanding how to solve simultaneous linear equations, as it provides the geometric interpretation of the solution to the equations.",AI_node_analysis_20250707_034342
51,3,737ee07e-4f4c-461f-b7b3-671cde63c13d,30d16cfa-ada4-41c2-9f9e-7d0c2e3f3170,solving simultaneous linear equations,point of intersection of two linear relationships,"The concept of solving simultaneous linear equations directly involves finding the point of intersection of two linear relationships, as this point represents the solution to the system of equations.",AI_node_analysis_20250707_034342
52,3,737ee07e-4f4c-461f-b7b3-671cde63c13d,aa032621-ccd2-44d7-aa4a-4647fe8a1416,solving simultaneous linear equations,solving quadratic and linear equations,"The ability to solve simultaneous linear equations requires a solid understanding of linear equations and their properties, which are part of the broader concept of solving quadratic and linear equations.",AI_node_analysis_20250707_034358
52,3,aa032621-ccd2-44d7-aa4a-4647fe8a1416,737ee07e-4f4c-461f-b7b3-671cde63c13d,solving quadratic and linear equations,solving simultaneous linear equations,"Understanding how to solve quadratic and linear equations provides foundational skills in manipulating algebraic expressions and equations, which are essential for solving systems of equations involving linear relationships.",AI_node_analysis_20250707_034358
53,3,60269ad1-01fe-4470-98f2-2ebed2fdbf50,96ad6ebd-e180-4884-9495-0619d0a3d81b,graphing quadratic functions with integer coefficients,graphing cubic functions with integer coefficients,Graphing cubic functions extends the concepts used in graphing quadratic functions.,2_Curriculum csvs - Functions.csv
53,3,96ad6ebd-e180-4884-9495-0619d0a3d81b,60269ad1-01fe-4470-98f2-2ebed2fdbf50,graphing cubic functions with integer coefficients,graphing quadratic functions with integer coefficients,"Understanding how to graph cubic functions builds upon the skills learned in graphing quadratic functions, as both involve plotting polynomial functions and recognizing their shapes and key features.",AI_node_analysis_20250707_030254
54,3,4fc31099-fe97-41ac-9c6d-4a4283209009,7a42c549-dba4-422a-97ea-65756e90ab98,length of tangent from external point to circle,tangent to a circle at a point,"Understanding the length of a tangent from an external point to a circle directly relies on the definition of a tangent, which is a line that touches the circle at exactly one point and is perpendicular to the radius at that point.",AI_node_analysis_20250707_025612
54,3,7a42c549-dba4-422a-97ea-65756e90ab98,4fc31099-fe97-41ac-9c6d-4a4283209009,tangent to a circle at a point,length of tangent from external point to circle,"The concept of a tangent to a circle is foundational for calculating the length of the tangent from an external point, as it establishes the geometric properties needed to derive that length.",AI_node_analysis_20250707_025612
55,4,38ffcdfd-b8a1-4165-9d3c-b830997b1cdf,b0c9f4f0-c879-4d74-8106-158871cfd050,equation of a circle in center-radius form,equation of a circle in general form,"The general form of a circle's equation is derived from the center-radius form, so understanding the latter is prerequisite.",4_Curriculum csvs - Geometry&Trig.csv
55,4,b0c9f4f0-c879-4d74-8106-158871cfd050,c867ae63-063d-45af-a0d5-625f6cb54fab,equation of a circle in general form,circle equation with center at origin,"The general form can be simplified to the standard form when the center is at the origin, making it necessary to understand the general form to transition to the specific case of the origin-centered circle.",AI_node_analysis_20250707_025541
55,4,c867ae63-063d-45af-a0d5-625f6cb54fab,38ffcdfd-b8a1-4165-9d3c-b830997b1cdf,circle equation with center at origin,equation of a circle in center-radius form,"Understanding the equation of a circle centered at the origin (x² + y² = r²) is foundational for grasping the more general center-radius form of a circle equation, which includes translations to other centers.",AI_node_analysis_20250707_025541
56,3,b0c9f4f0-c879-4d74-8106-158871cfd050,c867ae63-063d-45af-a0d5-625f6cb54fab,equation of a circle in general form,circle equation with center at origin,"The general form can be simplified to the standard form when the center is at the origin, making it necessary to understand the general form to transition to the specific case of the origin-centered circle.",AI_node_analysis_20250707_025541
56,3,c867ae63-063d-45af-a0d5-625f6cb54fab,b0c9f4f0-c879-4d74-8106-158871cfd050,circle equation with center at origin,equation of a circle in general form,"The standard form of the circle equation is a specific case of the general form, and knowing the standard form helps in understanding how to derive and manipulate the general form.",AI_node_analysis_20250707_025541
57,3,38ffcdfd-b8a1-4165-9d3c-b830997b1cdf,920b06c6-586a-409e-ad79-e5f3013a7e2f,equation of a circle in center-radius form,"circle equation with center at (h, k)","The center-radius form is a specific case of the general circle equation, thus understanding one helps in comprehending the other.",AI_node_analysis_20250707_025547
57,3,920b06c6-586a-409e-ad79-e5f3013a7e2f,38ffcdfd-b8a1-4165-9d3c-b830997b1cdf,"circle equation with center at (h, k)",equation of a circle in center-radius form,"Understanding the equation of a circle with center at (h, k) is essential for grasping the center-radius form, as it directly derives from it.",AI_node_analysis_20250707_025547
58,3,920b06c6-586a-409e-ad79-e5f3013a7e2f,3654e910-f4e8-4e7b-8584-cb011fedf7e2,"circle equation with center at (h, k)",general form of circle equation,"The general form of a circle equation can be derived from the center-radius form, making the understanding of the target concept necessary for grasping the general form.",AI_node_analysis_20250707_025547
58,3,3654e910-f4e8-4e7b-8584-cb011fedf7e2,920b06c6-586a-409e-ad79-e5f3013a7e2f,general form of circle equation,"circle equation with center at (h, k)","The general form can be converted to the center-radius form, indicating that knowledge of the general form is foundational for understanding the specific case of the center-radius form.",AI_node_analysis_20250707_025547
59,4,38ffcdfd-b8a1-4165-9d3c-b830997b1cdf,920b06c6-586a-409e-ad79-e5f3013a7e2f,equation of a circle in center-radius form,"circle equation with center at (h, k)","The center-radius form is a specific case of the general circle equation, thus understanding one helps in comprehending the other.",AI_node_analysis_20250707_025547
59,4,920b06c6-586a-409e-ad79-e5f3013a7e2f,3654e910-f4e8-4e7b-8584-cb011fedf7e2,"circle equation with center at (h, k)",general form of circle equation,"The general form of a circle equation can be derived from the center-radius form, making the understanding of the target concept necessary for grasping the general form.",AI_node_analysis_20250707_025547
59,4,3654e910-f4e8-4e7b-8584-cb011fedf7e2,38ffcdfd-b8a1-4165-9d3c-b830997b1cdf,general form of circle equation,equation of a circle in center-radius form,"Understanding the general form of the circle equation is essential for converting it to the center-radius form, as it involves recognizing how the coefficients relate to the center and radius of the circle.",AI_node_analysis_20250707_025554
60,3,920b06c6-586a-409e-ad79-e5f3013a7e2f,001f6a48-8adb-43d5-a0cf-5048ed309213,"circle equation with center at (h, k)",finding the equation of a circle,Knowing the specific form of the circle equation is crucial for deriving the equation of a circle given its center and radius.,AI_node_analysis_20250707_025547
60,3,001f6a48-8adb-43d5-a0cf-5048ed309213,920b06c6-586a-409e-ad79-e5f3013a7e2f,finding the equation of a circle,"circle equation with center at (h, k)","The process of finding the equation of a circle relies on understanding the specific form of the circle equation with center at (h, k).",AI_node_analysis_20250707_025547
61,4,38ffcdfd-b8a1-4165-9d3c-b830997b1cdf,920b06c6-586a-409e-ad79-e5f3013a7e2f,equation of a circle in center-radius form,"circle equation with center at (h, k)","The center-radius form is a specific case of the general circle equation, thus understanding one helps in comprehending the other.",AI_node_analysis_20250707_025547
61,4,920b06c6-586a-409e-ad79-e5f3013a7e2f,ce1fd001-37d1-4216-a11f-ac0e8093e4a1,"circle equation with center at (h, k)",points of intersection of line and circle,"Understanding the equation of a circle centered at (h, k) is crucial for determining the points of intersection between a line and the circle, as it provides the necessary framework for solving the equations simultaneously.",AI_node_analysis_20250707_035319
61,4,ce1fd001-37d1-4216-a11f-ac0e8093e4a1,38ffcdfd-b8a1-4165-9d3c-b830997b1cdf,points of intersection of line and circle,equation of a circle in center-radius form,"Understanding the points of intersection requires knowledge of the equation of a circle in center-radius form, as it is essential for setting up the equations to find intersection points.",AI_node_analysis_20250707_025618
62,4,38ffcdfd-b8a1-4165-9d3c-b830997b1cdf,920b06c6-586a-409e-ad79-e5f3013a7e2f,equation of a circle in center-radius form,"circle equation with center at (h, k)","The center-radius form is a specific case of the general circle equation, thus understanding one helps in comprehending the other.",AI_node_analysis_20250707_025547
62,4,920b06c6-586a-409e-ad79-e5f3013a7e2f,8aafff64-a6e7-4fe5-86ea-2a5861dff90e,"circle equation with center at (h, k)",common chord of two circles,"The equation of a circle centered at (h, k) is essential for analyzing the common chord formed by the intersection of two circles, as it defines the position and properties of the circle involved.",AI_node_analysis_20250707_035319
62,4,8aafff64-a6e7-4fe5-86ea-2a5861dff90e,38ffcdfd-b8a1-4165-9d3c-b830997b1cdf,common chord of two circles,equation of a circle in center-radius form,"Understanding the equation of a circle is essential for determining the points of intersection between two circles, which is necessary to identify the common chord.",AI_node_analysis_20250707_025624
63,3,920b06c6-586a-409e-ad79-e5f3013a7e2f,8aafff64-a6e7-4fe5-86ea-2a5861dff90e,"circle equation with center at (h, k)",common chord of two circles,"The equation of a circle centered at (h, k) is essential for analyzing the common chord formed by the intersection of two circles, as it defines the position and properties of the circle involved.",AI_node_analysis_20250707_035319
63,3,8aafff64-a6e7-4fe5-86ea-2a5861dff90e,920b06c6-586a-409e-ad79-e5f3013a7e2f,common chord of two circles,"circle equation with center at (h, k)",Knowing how to express the equation of a circle centered at a specific point is crucial for analyzing the common chord formed by two circles.,AI_node_analysis_20250707_025624
64,4,38ffcdfd-b8a1-4165-9d3c-b830997b1cdf,920b06c6-586a-409e-ad79-e5f3013a7e2f,equation of a circle in center-radius form,"circle equation with center at (h, k)","The center-radius form is a specific case of the general circle equation, thus understanding one helps in comprehending the other.",AI_node_analysis_20250707_025547
64,4,920b06c6-586a-409e-ad79-e5f3013a7e2f,16c839e2-897b-48af-9fa3-c6085c0f2ae0,"circle equation with center at (h, k)",circles touching externally and internally,"The equation of a circle centered at (h, k) is crucial for analyzing the conditions under which two circles touch each other, as it defines the properties of the circles involved.",AI_node_analysis_20250707_035319
64,4,16c839e2-897b-48af-9fa3-c6085c0f2ae0,38ffcdfd-b8a1-4165-9d3c-b830997b1cdf,circles touching externally and internally,equation of a circle in center-radius form,"Understanding how circles touch externally and internally relies on knowing the equation of a circle, as it defines the geometric properties necessary to analyze their relationships.",AI_node_analysis_20250707_025628
65,4,38ffcdfd-b8a1-4165-9d3c-b830997b1cdf,920b06c6-586a-409e-ad79-e5f3013a7e2f,equation of a circle in center-radius form,"circle equation with center at (h, k)","The center-radius form is a specific case of the general circle equation, thus understanding one helps in comprehending the other.",AI_node_analysis_20250707_025547
65,4,920b06c6-586a-409e-ad79-e5f3013a7e2f,3b7fbad8-28ca-465f-bcb4-c0188e369496,"circle equation with center at (h, k)",circle touching coordinate axes,"Understanding the equation of a circle centered at (h, k) is necessary for determining the conditions under which the circle touches the coordinate axes, as it provides the necessary context for analyzing the circle's position.",AI_node_analysis_20250707_035319
65,4,3b7fbad8-28ca-465f-bcb4-c0188e369496,38ffcdfd-b8a1-4165-9d3c-b830997b1cdf,circle touching coordinate axes,equation of a circle in center-radius form,"Understanding how a circle touches the coordinate axes is essential for applying the center-radius form of the circle's equation, as it directly relates the radius to the coordinates of the center.",AI_node_analysis_20250707_025635
66,3,b071388b-cabb-4705-b133-38dc5a5db53c,6815fbb9-736f-4dfb-aea7-9596b6ba5957,polar form of a complex number,products of complex numbers in polar form,Multiplying complex numbers in polar form requires understanding the polar representation first.,91_Texts and tests 5 Index.pdf
66,3,6815fbb9-736f-4dfb-aea7-9596b6ba5957,b071388b-cabb-4705-b133-38dc5a5db53c,products of complex numbers in polar form,polar form of a complex number,"Understanding how to express complex numbers in polar form is essential for multiplying them in that form, as the multiplication process relies on the modulus and argument defined in polar coordinates.",AI_node_analysis_20250707_013741
67,3,9539fa56-25fe-44bd-8053-e7043d1a5af0,b071388b-cabb-4705-b133-38dc5a5db53c,modulus of a complex number,polar form of a complex number,Polar form uses the modulus (distance) and argument (angle) to represent complex numbers.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
67,3,b071388b-cabb-4705-b133-38dc5a5db53c,9539fa56-25fe-44bd-8053-e7043d1a5af0,polar form of a complex number,modulus of a complex number,"Understanding the modulus is essential for expressing a complex number in polar form, as it represents the distance from the origin in the Argand diagram.",AI_node_analysis_20250707_013731
68,3,af3d37f3-1b34-423f-9bca-cb8a36ed6dbb,d10ed4e0-47d1-49a8-88ec-2212c27d7b9a,midpoint formula of a line segment,revision of coordinate geometry formulae,"Knowing how to calculate midpoints is foundational for understanding other coordinate geometry concepts, making it a prerequisite for revising coordinate geometry formulae.",AI_node_analysis_20250707_034644
68,3,d10ed4e0-47d1-49a8-88ec-2212c27d7b9a,af3d37f3-1b34-423f-9bca-cb8a36ed6dbb,revision of coordinate geometry formulae,midpoint formula of a line segment,"The midpoint formula is a key component of coordinate geometry, and revising coordinate geometry formulae includes understanding how to calculate midpoints.",AI_node_analysis_20250707_034644
69,3,d3bb89fb-4dd0-443e-8a2c-e53f30567a7c,5cf3a290-ea7c-4cf8-a4f6-bc2f450ff365,rates of change,differentiation applied to rates of change,"The concept of rates of change is foundational for applying differentiation, as it provides the context in which derivatives are used to analyze how quantities change with respect to one another.",AI_node_analysis_20250707_031019
69,3,5cf3a290-ea7c-4cf8-a4f6-bc2f450ff365,d3bb89fb-4dd0-443e-8a2c-e53f30567a7c,differentiation applied to rates of change,rates of change,"Understanding differentiation is essential for calculating rates of change, as derivatives represent the instantaneous rate of change of a function with respect to its variable.",AI_node_analysis_20250707_031019
70,3,ed5b6078-7b16-40d3-b6ee-e70a09bfd3de,5a61aba7-98c2-4159-b4d3-2415b4c44fec,equation of a line in slope-intercept form,associating derivative with slope of tangent line,Knowing how to write the equation of a line in slope-intercept form helps in understanding the concept of the derivative as it relates to the slope of the tangent line at a point on a curve.,AI_node_analysis_20250707_031014
70,3,5a61aba7-98c2-4159-b4d3-2415b4c44fec,ed5b6078-7b16-40d3-b6ee-e70a09bfd3de,associating derivative with slope of tangent line,equation of a line in slope-intercept form,"Understanding how to associate the derivative with the slope of the tangent line is essential for writing the equation of a line in slope-intercept form, as it directly involves the concept of slope.",AI_node_analysis_20250707_031014
71,4,ed5b6078-7b16-40d3-b6ee-e70a09bfd3de,5a61aba7-98c2-4159-b4d3-2415b4c44fec,equation of a line in slope-intercept form,associating derivative with slope of tangent line,Knowing how to write the equation of a line in slope-intercept form helps in understanding the concept of the derivative as it relates to the slope of the tangent line at a point on a curve.,AI_node_analysis_20250707_031014
71,4,5a61aba7-98c2-4159-b4d3-2415b4c44fec,27204411-3ae3-41ce-a5ea-dfc395b74ad5,associating derivative with slope of tangent line,positive and negative slopes,"Understanding the derivative as the slope of the tangent line is crucial for interpreting positive and negative slopes, as it directly relates to the behavior of functions at specific points.",AI_node_analysis_20250707_031014
71,4,27204411-3ae3-41ce-a5ea-dfc395b74ad5,ed5b6078-7b16-40d3-b6ee-e70a09bfd3de,positive and negative slopes,equation of a line in slope-intercept form,"Understanding positive and negative slopes is essential for interpreting and constructing the slope-intercept form of a line, as the slope (m) directly indicates whether the line rises or falls.",AI_node_analysis_20250707_024955
72,3,27204411-3ae3-41ce-a5ea-dfc395b74ad5,1d602bf5-b949-45b9-bb1e-bc8cc051865c,positive and negative slopes,perpendicular lines have slopes that are negative reciprocals,Understanding the distinction between positive and negative slopes is necessary to grasp the concept of negative reciprocals in the context of determining perpendicularity.,AI_node_analysis_20250707_025005
72,3,1d602bf5-b949-45b9-bb1e-bc8cc051865c,27204411-3ae3-41ce-a5ea-dfc395b74ad5,perpendicular lines have slopes that are negative reciprocals,positive and negative slopes,Recognizing that slopes can be positive or negative is fundamental to understanding the concept of negative reciprocals in the context of perpendicular lines.,AI_node_analysis_20250707_025005
73,3,78719217-2b60-496d-9903-ebb285d4180e,4cd5e945-b973-4c88-b22d-23972d8d9442,complex numbers in rectangular form,complex conjugate,Calculating the complex conjugate involves changing the sign of the imaginary part of complex numbers in rectangular form.,1_Curriculum csvs - Number.csv
73,3,4cd5e945-b973-4c88-b22d-23972d8d9442,78719217-2b60-496d-9903-ebb285d4180e,complex conjugate,complex numbers in rectangular form,"The concept of the complex conjugate is directly related to the rectangular form of complex numbers, as it involves changing the sign of the imaginary part in the expression a + bi.",AI_node_analysis_20250707_014958
74,3,d7c2ef09-af4c-47bc-a760-9cefa8afe3e4,0f8810ba-5efd-43a5-9435-b6358e62013c,complex numbers,using the Conjugate Root Theorem for polynomial roots,"Knowledge of complex numbers is foundational for understanding the Conjugate Root Theorem, as it relies on the properties of complex roots and their conjugates in polynomials with real coefficients.",AI_node_analysis_20250707_032127
74,3,0f8810ba-5efd-43a5-9435-b6358e62013c,d7c2ef09-af4c-47bc-a760-9cefa8afe3e4,using the Conjugate Root Theorem for polynomial roots,complex numbers,"Understanding complex numbers is essential for applying the Conjugate Root Theorem, as the theorem specifically deals with the nature of roots that are complex and their conjugates.",AI_node_analysis_20250707_032127
75,3,78bfc38d-862a-47ce-84d1-14f4cbb9fed4,7870b058-fc76-4a67-8eab-9e2e43b75b23,properties of arithmetic operations,simplifying expressions using associative and distributive properties,Knowledge of the properties of arithmetic operations is essential for applying the associative and distributive properties effectively when simplifying expressions.,AI_node_analysis_20250707_031618
75,3,7870b058-fc76-4a67-8eab-9e2e43b75b23,78bfc38d-862a-47ce-84d1-14f4cbb9fed4,simplifying expressions using associative and distributive properties,properties of arithmetic operations,"Understanding how to simplify expressions using the associative and distributive properties relies on knowing the fundamental properties of arithmetic operations, which include these properties.",AI_node_analysis_20250707_031618
76,3,7870b058-fc76-4a67-8eab-9e2e43b75b23,de407c06-1897-4080-9c5c-ff0c5b9faded,simplifying expressions using associative and distributive properties,adding and subtracting linear algebraic expressions,"Simplifying expressions using associative and distributive properties is foundational for effectively adding and subtracting linear algebraic expressions, as it helps in rearranging and combining like terms.",AI_node_analysis_20250707_031618
76,3,de407c06-1897-4080-9c5c-ff0c5b9faded,7870b058-fc76-4a67-8eab-9e2e43b75b23,adding and subtracting linear algebraic expressions,simplifying expressions using associative and distributive properties,The ability to add and subtract linear algebraic expressions relies on the associative and distributive properties to rearrange and combine terms effectively.,AI_node_analysis_20250707_031559
77,3,7870b058-fc76-4a67-8eab-9e2e43b75b23,648898fb-6661-408c-b036-9947a15059b8,simplifying expressions using associative and distributive properties,multiplying polynomial expressions using distributive law (expanding),The process of expanding polynomial expressions using the distributive law is directly related to the ability to simplify expressions through the associative and distributive properties.,AI_node_analysis_20250707_031618
77,3,648898fb-6661-408c-b036-9947a15059b8,7870b058-fc76-4a67-8eab-9e2e43b75b23,multiplying polynomial expressions using distributive law (expanding),simplifying expressions using associative and distributive properties,Expanding polynomial expressions requires a solid understanding of the associative and distributive properties to combine and simplify terms correctly.,AI_node_analysis_20250707_031618
78,3,7870b058-fc76-4a67-8eab-9e2e43b75b23,953ce36c-d8c5-4f6d-9fd3-0f35f9d7fe3f,simplifying expressions using associative and distributive properties,factorising algebraic expressions,"Simplifying expressions is often a precursor to factorising algebraic expressions, as it helps in recognizing common factors and simplifying before applying factorisation techniques.",AI_node_analysis_20250707_031618
78,3,953ce36c-d8c5-4f6d-9fd3-0f35f9d7fe3f,7870b058-fc76-4a67-8eab-9e2e43b75b23,factorising algebraic expressions,simplifying expressions using associative and distributive properties,"Factorisation often involves simplifying expressions first to identify common factors, making the understanding of associative and distributive properties crucial.",AI_node_analysis_20250707_031618
79,3,7b0e09e9-d003-469c-9459-9aacf4861ec2,920bce0c-c276-43c6-a4df-f722d4396cc1,enlargements in geometry,scaled diagrams,"The concept of enlargements provides the foundational understanding necessary for creating scaled diagrams, as it involves applying scale factors to dimensions, which is essential for accurately representing proportions in scaled diagrams.",AI_node_analysis_20250707_015901
79,3,920bce0c-c276-43c6-a4df-f722d4396cc1,7b0e09e9-d003-469c-9459-9aacf4861ec2,scaled diagrams,enlargements in geometry,"Understanding scaled diagrams requires knowledge of enlargements, as scaling involves changing the size of figures while preserving their shape, which is a fundamental concept in enlargements.",AI_node_analysis_20250707_015901
80,4,f586df25-40e2-434b-9a0b-2ccc29ca7265,a5d733d6-801e-454e-9f21-3de249269e33,applications of integration,definite integrals,Understanding applications of integration supports learning definite integrals which are used to calculate exact areas.,91_Texts and tests 5 Index.pdf
80,4,a5d733d6-801e-454e-9f21-3de249269e33,a83081fb-11c3-4335-ba21-10ac191fea30,definite integrals,finding areas by integration,Finding areas by integration relies on evaluating definite integrals over intervals.,91_Texts and tests 5 Index.pdf
