id,prerequisite_id,dependent_id,prerequisite_name,dependent_name,explanation,source
3677f532-473f-45ee-8d89-4abb9379f2cd,66b4380e-26ce-4974-bd56-51fd235f7076,4576a7c2-02ae-4314-b8bb-16ea85f3e887,Applications of integration,Definite integrals,"Definite integrals are a specific application of integration involving limits, building on general integration applications.",91_Texts and tests 5 Index.pdf
e13789ac-8ac5-4f9d-ba80-ba48af39b4d9,4576a7c2-02ae-4314-b8bb-16ea85f3e887,564bc07a-c415-461c-9513-b5b2c5b7c29e,Definite integrals,Finding areas by integration,Finding areas under curves by integration uses definite integrals to calculate exact areas.,91_Texts and tests 5 Index.pdf
ff0db308-cda7-42ca-86d3-0f75ad1f6ec3,564bc07a-c415-461c-9513-b5b2c5b7c29e,6cf3b796-6862-4502-ac6f-ec04a5c5c56c,Finding areas by integration,Average value of a function,"Calculating the average value of a function over an interval uses the integral (area) of the function, so area finding by integration is prerequisite.",91_Texts and tests 5 Index.pdf
147a8086-c965-4d37-a384-1f4c5c564512,0e74501b-ed78-4b40-9316-aedf828704b7,79b7c3e6-cc38-4ea1-b6f1-07fc462204aa,"Operations of addition, multiplication, subtraction and division in the following domains: N of natural numbers, Z of integers, Q of rational numbers, R of real numbers",Addition of Rational Numbers,"Understanding operations in natural numbers, integers, rational and real numbers is fundamental before performing addition with rational numbers, as the text emphasizes extending whole number understanding to rational numbers.",1_Curriculum csvs - Number.csv
28bebb8f-a1b4-4582-934b-2ef2978dfc3e,0e74501b-ed78-4b40-9316-aedf828704b7,88a368d2-af75-486e-bb01-b641fc1e0c41,"Operations of addition, multiplication, subtraction and division in the following domains: N of natural numbers, Z of integers, Q of rational numbers, R of real numbers",Subtraction of Rational Numbers,Extending subtraction operations from whole numbers to rational numbers requires prior understanding of arithmetic operations in number domains including rational numbers.,1_Curriculum csvs - Number.csv
1cad68fe-a471-4f84-a487-fcad521bb968,0e74501b-ed78-4b40-9316-aedf828704b7,685c255b-eaf7-48a4-8d49-e9e553ac36b3,"Operations of addition, multiplication, subtraction and division in the following domains: N of natural numbers, Z of integers, Q of rational numbers, R of real numbers",Multiplication of Rational Numbers,"Multiplication of rational numbers builds on the understanding of multiplication in natural numbers, integers, and rational numbers as described in the text.",1_Curriculum csvs - Number.csv
33f234bf-adc3-4f4c-b34a-73d9ecc39b7e,0e74501b-ed78-4b40-9316-aedf828704b7,50a1541c-9af2-44c0-8b71-82729d83a0d8,"Operations of addition, multiplication, subtraction and division in the following domains: N of natural numbers, Z of integers, Q of rational numbers, R of real numbers",Division of Rational Numbers,"Division of rational numbers depends on prior knowledge of division in natural numbers, integers, and rational numbers, as indicated by the extension of whole number operations to rational numbers.",1_Curriculum csvs - Number.csv
8ddf4933-ac85-4c71-acac-b6f5d3ccec25,def87dcc-4d07-46bb-89ed-d414d9348717,4a7f6aa2-0a5f-4ff3-b15a-298ef21f3c24,Natural numbers,Integers,"Understanding natural numbers is foundational before extending to integers, which include natural numbers, zero, and negative numbers.",1_Curriculum csvs - Number.csv
33eb4b25-77fa-4827-8409-3d2e76d87d6d,4a7f6aa2-0a5f-4ff3-b15a-298ef21f3c24,18f6f9ec-a29c-4eda-9fbc-605188b5816b,Integers,Rational numbers,"Rational numbers extend integers by including fractions and decimals; thus, integers must be understood first.",1_Curriculum csvs - Number.csv
033119e4-4921-4283-8670-57b98922b0c0,18f6f9ec-a29c-4eda-9fbc-605188b5816b,fdc02adf-fd2a-4837-a0ea-a39dc666e669,Rational numbers,Real numbers,Real numbers include both rational and irrational numbers; understanding rational numbers is necessary before learning about real numbers.,1_Curriculum csvs - Number.csv
b9cb2047-7819-4a99-af72-fcb8b584b52b,fdc02adf-fd2a-4837-a0ea-a39dc666e669,b28199b2-4967-466a-88c1-6931f42f1e9e,Real numbers,Irrational numbers,Irrational numbers are a subset of real numbers; recognizing irrational numbers requires understanding the real number system.,1_Curriculum csvs - Number.csv
fa813dcf-3d81-4afe-8a87-2fd0e560679e,33833c6e-274d-41de-bb94-cccbecd2032d,2714fb2d-0046-49b8-96b7-66b21ce0bea8,Complex Numbers in Rectangular Form,Division of complex numbers,Division of complex numbers requires prior understanding of complex numbers in rectangular form and their arithmetic operations.,1_Curriculum csvs - Number.csv
776b2a0e-79ae-4029-a63f-258da29c014c,33833c6e-274d-41de-bb94-cccbecd2032d,165c6f24-da17-4eaf-96fc-1499728447d0,Complex Numbers in Rectangular Form,Equality of complex numbers,Understanding equality of complex numbers depends on knowing complex numbers in rectangular form to compare real and imaginary parts.,1_Curriculum csvs - Number.csv
3e462cea-ac4c-4bfe-8322-ec1c8f0df8d1,33833c6e-274d-41de-bb94-cccbecd2032d,6234e42e-7e5c-4c27-b14b-c249d451a8d5,Complex Numbers in Rectangular Form,Argand diagram,Graphical representation of complex numbers on the Argand diagram requires understanding complex numbers in rectangular form.,1_Curriculum csvs - Number.csv
6eb02eaa-14f6-447b-a504-94e033158c82,c12ad5f6-fce5-4f5b-972b-54673ebdb60c,5de0432d-1d24-48ad-8aab-4d89db5802e2,Pythagorean theorem application,Trigonometric ratios in right-angled triangles,"Understanding the Pythagorean theorem is fundamental before defining sine, cosine, and tangent ratios in right-angled triangles.",1_Curriculum csvs - Number.csv
a9c99bba-3b3c-48ec-90cf-b581024c9e3d,47b6666d-dd3a-4371-a75e-83b4b7f0fd72,21e6ee18-9479-4df2-91ba-fa80ee8c795c,Use of ratio and proportion,Sine rule for triangle side ratios,"The sine rule relates side lengths and angles in triangles using ratios, so understanding ratio and proportion is necessary first.",1_Curriculum csvs - Number.csv
b38aeb3d-9cf3-465e-982d-4f291f1e060e,47b6666d-dd3a-4371-a75e-83b4b7f0fd72,0f682084-fe61-4a49-8cdb-35aa1ddf6cd7,Use of ratio and proportion,Cosine rule for triangle side lengths,"The cosine rule expresses side lengths in terms of other sides and included angles using ratios, requiring prior understanding of ratio and proportion.",1_Curriculum csvs - Number.csv
dd4da3f5-385c-439c-9380-3aeff6ca1deb,b4320da0-3e81-4c55-a81f-adde8b4f4d6b,3d7890b1-86c9-4bda-848a-776a24af4b52,Definition of sine and cosine,Sine of sum of two angles,The sine of sum identity is derived from the definitions of sine and cosine functions.,1_Curriculum csvs - Number.csv
caed3063-e14d-40ca-ab1d-e3f99bcbf431,b4320da0-3e81-4c55-a81f-adde8b4f4d6b,5885e65d-040c-40e5-bbc9-9885598648eb,Definition of sine and cosine,Cosine of sum of two angles,The cosine of sum identity is derived from the definitions of sine and cosine functions.,1_Curriculum csvs - Number.csv
07d18895-7e73-4a61-8f4d-20ff5bad1a37,18f6f9ec-a29c-4eda-9fbc-605188b5816b,b28199b2-4967-466a-88c1-6931f42f1e9e,Rational numbers,Irrational numbers,"The concept of irrational numbers is introduced in contrast to rational numbers, which cannot be expressed as a fraction.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
fce53429-b847-46a0-88db-f6d9f73f585f,3927e7d7-3f27-4147-a6b5-15005073df5c,e5d56a83-3090-484a-8342-205c710ac47d,Square roots of negative numbers,Imaginary numbers,"Imaginary numbers are defined as the square roots of negative numbers, thus requiring an understanding of square roots.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
d4487ecb-3c1c-4e80-9f7a-e4f65032dc57,899acdd2-1fed-461c-9f75-1f2ddd1b12f7,21e9b8ae-474e-4477-beee-d367be2021ca,Complex numbers,Complex conjugate,"Understanding complex numbers is essential to grasp the concept of complex conjugates, which are derived from complex numbers.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
c6977043-cf06-4bd3-8ff6-0347dbaa02a8,899acdd2-1fed-461c-9f75-1f2ddd1b12f7,5c4db88a-bbe3-4a9c-803d-5ee8192e15cc,Complex numbers,Modulus of a complex number,The modulus of a complex number is a property that requires an understanding of what complex numbers are.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
52b84fbe-5409-4576-bdea-00e9ff62f7d9,66b4380e-26ce-4974-bd56-51fd235f7076,1acf2055-6072-4495-be92-0ec04dba7d62,Applications of integration,Antidifferentiation,"Antidifferentiation is essentially the reverse process of integration, thus requiring an understanding of integration first.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
60e4270c-21ef-4b9f-9ede-c523a9f064c1,7ff0b504-548e-42d4-a773-cb39566392e6,20a02030-5c05-4b44-b22b-6d7e0fdaa024,Graphing trigonometric functions,Integrating trigonometric functions,"To integrate trigonometric functions, one must first understand the basic properties and definitions of these functions.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
0a43eac7-4ae3-459a-a4e9-24b6552252cf,271a5989-0d56-4e04-b553-289a97fcb6a6,86d37f78-c4c6-4c60-b8e6-9018783795c2,Pythagorean identity for sine and cosine,Double angle formula for sine,"The double angle formula for sine is derived using the Pythagorean identity, thus requiring it as a prerequisite.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
d94d6fb4-80ea-4023-89e0-5fa08ba96d33,271a5989-0d56-4e04-b553-289a97fcb6a6,1bbcfd77-e1d0-4ddd-9186-84e7c33ca17b,Pythagorean identity for sine and cosine,Double angle formula for cosine,"The double angle formula for cosine is derived using the Pythagorean identity, thus requiring it as a prerequisite.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
30291fa1-f9cf-4c24-8494-9c2496be9c36,b4320da0-3e81-4c55-a81f-adde8b4f4d6b,5de0432d-1d24-48ad-8aab-4d89db5802e2,Definition of sine and cosine,Trigonometric ratios in right-angled triangles,Understanding sine and cosine is essential to grasp the concept of trigonometric ratios in right-angled triangles.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
bef667c0-b89c-46ab-907e-a72569841261,d5a1d13f-2ea5-46d4-9fc8-2590a3fa54f8,36439ac4-3f11-4818-b953-1b2d552bbad4,Geometric constructions with straight edge and compass,Constructions,Understanding how to construct geometric figures with a straight edge and compass is foundational for using a protractor in geometric constructions.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
9e94ed6e-1318-46bf-8cb3-5a2d6604734c,d5a1d13f-2ea5-46d4-9fc8-2590a3fa54f8,36439ac4-3f11-4818-b953-1b2d552bbad4,Geometric constructions with straight edge and compass,Constructions,The ability to use a straight edge and compass is essential for performing geometric constructions with a compass.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
8c449f81-f88a-4f72-a36c-d3270251b9b8,d5a1d13f-2ea5-46d4-9fc8-2590a3fa54f8,36439ac4-3f11-4818-b953-1b2d552bbad4,Geometric constructions with straight edge and compass,Constructions,The ability to use a straight edge and compass is essential for performing geometric constructions with a ruler.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
aed9c470-3d54-440b-bd38-b8b9c28e48c3,d5a1d13f-2ea5-46d4-9fc8-2590a3fa54f8,36439ac4-3f11-4818-b953-1b2d552bbad4,Geometric constructions with straight edge and compass,Constructions,The ability to use a straight edge and compass is essential for performing geometric constructions with a set square.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
e77ea03a-72e6-494b-abad-120c6dc1873a,c6a97486-b6f0-4510-9440-f0b067caa7e7,4576a7c2-02ae-4314-b8bb-16ea85f3e887,Indefinite integral,Definite integrals,Definite integrals are evaluated by finding the indefinite integral (antiderivative) and then applying the limits of integration.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
63dc200f-2f12-4824-8cc8-ac8f92d250ee,50f09a4c-c96d-4af5-b2d4-34ae6ddaf8f2,4576a7c2-02ae-4314-b8bb-16ea85f3e887,Limits of integration,Definite integrals,Definite integrals require the specification of upper and lower limits of integration to calculate the area under a curve between those points.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
fbea9c8c-305b-4dbb-90b2-a9268bf298cf,34762965-6e35-4020-a468-fd7a7628f2aa,c6a97486-b6f0-4510-9440-f0b067caa7e7,Constant of integration,Indefinite integral,Indefinite integrals include an arbitrary constant of integration to represent the family of antiderivatives.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
1917dd34-4817-4a2f-8e81-d76ac02cf150,8ccce2b3-25c7-4b98-9137-47d58f5fac64,fb9c71ee-3802-44c2-b458-5e4c797a2d1d,Derivative (differentiation),Slope of a tangent,The slope of the tangent to a curve at a point is given by the derivative of the function at that point.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
743286e8-7017-4bb1-8af1-6e64faeafe9e,fb9c71ee-3802-44c2-b458-5e4c797a2d1d,9cda45f0-ea16-40bf-9c15-412091b24d9e,Slope of a tangent,Equation of the tangent to a curve,"To find the equation of the tangent line at a point, the slope of the tangent (derivative) at that point is required.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
d37fd927-2bd4-4241-9af7-4cac2150d4d7,8ccce2b3-25c7-4b98-9137-47d58f5fac64,a24c7850-6186-4155-91b4-d7790ef3e59f,Derivative (differentiation),Increasing and decreasing functions,The sign of the derivative indicates whether a function is increasing (derivative positive) or decreasing (derivative negative) over an interval.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
98ac5d97-0f3d-4c4f-8eb3-2078092b5caa,8ccce2b3-25c7-4b98-9137-47d58f5fac64,809f0483-1067-4c9a-bed7-53f7e14fffa4,Derivative (differentiation),Stationary points,"Stationary points occur where the derivative of a function is zero, indicating potential maxima, minima, or points of inflection.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
a1d7ca79-4967-460f-9633-dad715440e80,7e03e626-4bfe-405d-a832-d65c533586c1,7e03e626-4bfe-405d-a832-d65c533586c1,Second derivative test,Second derivative test,The second derivative test uses the sign of the second derivative at stationary points to determine whether they are local maxima or minima.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
c9fc2e3a-dd0a-4583-a609-61644265a132,7e03e626-4bfe-405d-a832-d65c533586c1,c58faa82-c4de-4401-9450-8f4a0d420f43,Second derivative test,Point of inflection,"Points of inflection occur where the second derivative is zero and changes sign, indicating a change in concavity of the curve.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
bc16aace-f948-4f56-8c9c-89704bf2cbb8,8ccce2b3-25c7-4b98-9137-47d58f5fac64,a22861e6-b72a-4db5-94df-19211b084bd5,Derivative (differentiation),Rates of change,"The derivative represents the rate of change of a quantity with respect to another variable, such as time.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
c8c23fcb-9bfb-4746-bfb2-160dfd103035,b33bd420-2b1f-44b5-b17b-c0d308a442f1,a22861e6-b72a-4db5-94df-19211b084bd5,Chain rule,Rates of change,The chain rule is used to relate rates of change of different variables that depend on each other in related rates problems.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
308940af-9b39-46cd-81f6-f0a58adeec95,a5b7aec9-0383-4fb8-93ac-dee13f5dfceb,a175a493-4549-4567-b015-d73062f03d7c,Geometric series,Compound interest formula,The compound interest formula is derived from the sum of a geometric series representing accumulated interest over time.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
995960fa-0d83-4978-9a44-8b7310ae508f,a5b7aec9-0383-4fb8-93ac-dee13f5dfceb,8776f812-d6ed-4625-9bf2-29bbe30372e3,Geometric series,Instalment savings,Instalment savings calculations use the sum of a geometric series to find the total accumulated value of periodic payments with interest.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
e7b8fd65-52a9-4b0c-b987-82d55771678e,a5b7aec9-0383-4fb8-93ac-dee13f5dfceb,d83ad599-4867-4ce5-af4c-7d0782cb4a50,Geometric series,Present value,The present value of pension payments is calculated using the sum of a geometric series representing discounted future payments.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
326e947c-69a5-45e0-a68c-2b3b8ca2027b,d83ad599-4867-4ce5-af4c-7d0782cb4a50,232b75ad-fc80-436f-b172-d7a86bd5e8e8,Present value,Loans – Mortgages,Loan and mortgage repayment calculations use the present value concept to equate the sum of discounted repayments to the loan amount.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
63ae0ba8-c662-42a2-9b0b-7df5cf15b3bf,60609b69-4408-4d0d-afd7-98a9637f28ba,9ebc8af0-d573-4b8c-a804-0d3b7f5055de,Trapezium area formula,Trapezoidal rule for calculating area,The trapezoidal rule approximates the area under a curve by summing areas of trapeziums formed by ordinates and intervals.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
838b9227-c95e-4edd-a66b-9a0801bb1373,133068d6-b6bf-41e4-9b44-df46e826ce69,46292ab8-e825-407a-8633-1cdf4cb522e2,Tree diagram,Probability distribution,"Tree diagrams help enumerate all possible outcomes and their probabilities, which form the basis of probability distributions.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
6118bd0b-fcfa-41f1-87fe-28615805eaef,46292ab8-e825-407a-8633-1cdf4cb522e2,a373edaa-864a-4fce-be0d-65f101dd7b4c,Probability distribution,Expected value,Expected value is calculated using the probabilities and outcomes from a probability distribution.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
18ad1a07-9506-4df3-8840-720f5d682543,133068d6-b6bf-41e4-9b44-df46e826ce69,46292ab8-e825-407a-8633-1cdf4cb522e2,Tree diagram,Probability distribution,"Tree diagrams represent all possible outcomes of events and their probabilities, which are used to construct probability distributions and calculate expected values.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
6c474d06-e860-4b82-8e86-55150563e859,be65128d-8233-4208-a41f-e0fef0ee6c8f,38cde3f9-0a48-4997-803f-0c6bc6700d6b,Bernoulli trial,Binomial distribution,The binomial distribution models the probability of a number of successes in a fixed number of independent Bernoulli trials with constant success probability.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
1455e6a0-7e7c-42f6-ab4d-f44ea6905046,46292ab8-e825-407a-8633-1cdf4cb522e2,54dba1c2-d31b-4253-a8c0-8fe7b0b026fc,Probability distribution,Determining fairness of games,Expected value is used to assess whether a game is fair by comparing the expected payout to the cost of playing.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
17ada242-ba11-47be-8d69-341ebb47ae63,46292ab8-e825-407a-8633-1cdf4cb522e2,a1ff586a-b04c-4125-b8c5-d39c4080f3e5,Probability distribution,Law of large numbers,The law of large numbers states that the average of outcomes approaches the expected value as the number of trials increases.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
bf6b3b5f-29fb-4d1e-b7eb-096824f66137,568bbaaa-470a-4252-a66b-9ad49ff9700c,027c4cd4-e946-4bd3-983a-93075da82eab,Multiplication rule for independent events,Showing events are independent,The multiplication rule for independent events is used to verify whether two events are independent by checking if the joint probability equals the product of individual probabilities.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
a67da59b-4951-4b57-8ff8-00531a68a033,870de35e-b599-43ce-8613-11bbd1fe4b65,870de35e-b599-43ce-8613-11bbd1fe4b65,Permutations,Permutations,Permutations and combinations are used to count the number of possible or favorable outcomes in probability problems.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
f8b37716-cd4d-4b47-9fb7-65854336df86,83da0274-7f9f-4f29-95d6-67eb1bccf54d,7ff0b504-548e-42d4-a773-cb39566392e6,Ordered pairs and relations,Graphing trigonometric functions,"Functions are special types of relations where each input (x-value) has a unique output (y-value), building on the concept of ordered pairs and relations.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
9ec358f3-c80b-4a5e-b999-fb40451e21e9,7ff0b504-548e-42d4-a773-cb39566392e6,a1a03e32-ae22-4ca8-82c0-016729eef94e,Graphing trigonometric functions,"Types of functions (injective, surjective, bijective)","Understanding the general concept of functions is necessary before classifying them into injective, surjective, or bijective types based on their mapping properties.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
3a8cee53-d563-46fd-b82a-110f3882731b,a1a03e32-ae22-4ca8-82c0-016729eef94e,fc9b1109-3811-46b1-baf6-3daeb7f78c46,"Types of functions (injective, surjective, bijective)",Inverse functions,"A function must be bijective (one-to-one and onto) to have an inverse function, so understanding types of functions is prerequisite to inverse functions.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
2b71d211-d01e-46d8-8761-0499ddf8f0e3,7ff0b504-548e-42d4-a773-cb39566392e6,b6feef7a-7ad6-4858-8e70-9a6c18cf2268,Graphing trigonometric functions,Composition of functions,"Composition of functions involves applying one function to the output of another, which requires understanding the concept of functions and their mappings.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
572d2ce8-8f19-4c2a-a5d1-1ab8b257b581,7ff0b504-548e-42d4-a773-cb39566392e6,1ff1af1a-573d-4a0b-a947-181ccfc8baf2,Graphing trigonometric functions,Sketching the graphs of functions,"To sketch graphs of functions, one must understand the function's definition, domain, and range to identify key features like intercepts and turning points.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
68ab4063-d1ee-492a-8a41-2503a9f4bd0e,3b244c0f-d65f-4e8b-b055-0f42227ffe24,f7daeaa1-0a3e-4b41-bbcd-dfb2293e09be,Quadratic functions,Finding turning points by completing the square,Completing the square is a method used to find turning points of quadratic functions by rewriting the function in vertex form.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
6805a9d1-bef6-4192-98d4-cfbecd8f1a22,7ff0b504-548e-42d4-a773-cb39566392e6,8e08e66f-8465-4c3e-b926-14e7a51892d0,Graphing trigonometric functions,Exponential and logarithmic functions,"Exponential and logarithmic functions are specific types of functions, so understanding general functions is necessary before studying these.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
5eaa9406-255d-4f83-86ed-c1a7ba3a6a7f,25ea139e-03b7-4c8e-9236-b7f94b9070ef,2e6a89c2-ab51-4314-a6a2-9cba267492c1,Integrating exponential functions,Graphing logarithmic functions,"The graph of a logarithmic function is the reflection of the graph of its inverse exponential function, so understanding exponential functions is prerequisite.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
c6798489-7b40-4eae-a93a-e3f2b8906ca9,7ff0b504-548e-42d4-a773-cb39566392e6,c92af875-f571-4aaf-85d4-7a99d1c46125,Graphing trigonometric functions,"Related graphs (translations, reflections, stretches)",Understanding functions is necessary to comprehend how changes to their equations affect their graphs through transformations.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
08388cc6-27a7-40b5-8624-f697d36aa9af,0dcc0f22-933e-4010-8955-634f8a8833b9,aa0694d0-0d04-4cd4-a00d-cd18e3d5bc9b,Scatter diagram,Correlation,"Correlation measures the strength of a linear relationship observed in scatter diagrams, so understanding scatter diagrams is prerequisite.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
ff3dc72b-00b2-40bf-a442-ded2615e1b56,aa0694d0-0d04-4cd4-a00d-cd18e3d5bc9b,0595d537-062e-4eb2-9e5f-37fefc72d08b,Correlation,Line of best fit,"The line of best fit is drawn to represent the trend in data exhibiting correlation, so understanding correlation is necessary before drawing the line.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
7183ab41-670f-4737-81b7-a38fdd467d35,8e08e66f-8465-4c3e-b926-14e7a51892d0,6adc5966-c647-4cb7-a30f-bfc921ee887e,Exponential and logarithmic functions,Reflections in Graphs,"The graphs of y = e^x and y = ln x are reflections of each other in the line y = x, showing that understanding exponential and logarithmic functions is necessary to grasp their graphical reflection properties.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
8fb7da9d-abf1-41dc-9ec5-29dccd2c0fa6,8e08e66f-8465-4c3e-b926-14e7a51892d0,fc9b1109-3811-46b1-baf6-3daeb7f78c46,Exponential and logarithmic functions,Inverse functions,"The inverse of the function f(x) = e^x is f⁻¹(x) = ln x, demonstrating that knowledge of exponential and logarithmic functions is required to understand inverse functions.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
20fd09dc-9761-4b8c-948b-d2f907f3099b,f6cfd530-82b2-4be2-b7c5-68bc05fc222c,0dcc0f22-933e-4010-8955-634f8a8833b9,Linear relationships in coordinate geometry,Scatter diagram,"Scatter diagrams plot bivariate data points and look for linear patterns, so understanding linear relationships is necessary to interpret scatter diagrams.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
6a90def3-7417-4498-89fa-651fb001b2f3,aa0694d0-0d04-4cd4-a00d-cd18e3d5bc9b,4126c68f-1b34-490a-8036-bfd4b2c0d893,Correlation,Causal relationships,"The text distinguishes correlation from causal relationships, implying that understanding correlation is necessary before exploring causality.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
b05fc02d-f5ab-41d5-963a-d8c0c3ef76ed,0dcc0f22-933e-4010-8955-634f8a8833b9,0595d537-062e-4eb2-9e5f-37fefc72d08b,Scatter diagram,Line of best fit,"The line of best fit is drawn through points on a scatter diagram to represent the general trend, so understanding scatter diagrams is a prerequisite.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
5529a2cb-0a14-4339-9bb1-eb0219fa6007,f6cfd530-82b2-4be2-b7c5-68bc05fc222c,0595d537-062e-4eb2-9e5f-37fefc72d08b,Linear relationships in coordinate geometry,Line of best fit,"Finding the equation of the line of best fit uses knowledge of the equation of a line and slope, which are part of linear relationships in coordinate geometry.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
2206dfe5-2cf5-4d02-9255-012d826dd4d4,f849a8b2-05a4-41ec-b925-a80237f32d47,71a442b6-288a-440a-9c19-630099d27b64,Normal distribution,Empirical Rule,"The Empirical Rule describes the percentage of data within standard deviations in a normal distribution, so understanding the normal distribution is necessary.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
726b4311-4d52-427b-b734-e9590fb71632,f849a8b2-05a4-41ec-b925-a80237f32d47,419a4587-f921-4082-ae29-4c6de5386dda,Normal distribution,Standard scores (z-scores),"Standard scores measure how many standard deviations a value is from the mean in a normal distribution, requiring understanding of the normal distribution first.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
950156c0-7fc5-43c6-aa64-635e1e39f316,f849a8b2-05a4-41ec-b925-a80237f32d47,46292ab8-e825-407a-8633-1cdf4cb522e2,Normal distribution,Probability distribution,"Normal probability distributions extend the concept of normal distributions to probabilities, so understanding normal distributions is a prerequisite.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
c42f01a0-c483-4428-bc0b-7a3c1b64e91f,419a4587-f921-4082-ae29-4c6de5386dda,46292ab8-e825-407a-8633-1cdf4cb522e2,Standard scores (z-scores),Probability distribution,"Calculations involving normal probability distributions use standard scores (z-scores) to find probabilities, so knowledge of z-scores is necessary.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
e5dd789a-96ed-4190-a13b-49cf09813409,46292ab8-e825-407a-8633-1cdf4cb522e2,b2b1ad84-47f4-4b46-b27d-f3bc5a797d79,Probability distribution,Confidence interval for population proportion,Confidence intervals for population proportions use the standard normal distribution and probabilities derived from normal probability distributions.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
ac1c7c87-5a8f-43c0-9f1a-ef6a332a9115,b2b1ad84-47f4-4b46-b27d-f3bc5a797d79,06d146ff-00e8-46d1-aebd-58e9db16c1e0,Confidence interval for population proportion,Hypothesis Testing,Hypothesis testing for population proportions relies on confidence intervals to decide whether to reject the null hypothesis.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
