id,name,explanation,broader_concept,strand,source
a80c110f-a18c-49f6-b1bf-6c8df1ae6ba2,volume of a hemisphere,"The measure of the space occupied by half a sphere, calculated as half the volume of a sphere.",Geometric Concepts,"Length, area and volume",1_Curriculum csvs - Number.csv
9ac11e6b-a451-4e75-ab47-6c3eb9667d02,volume of a right cone,"The measure of the space occupied by a right circular cone, calculated as one-third the area of the base times the height.",Geometric Concepts,"Length, area and volume",1_Curriculum csvs - Number.csv
e9d31478-bec8-4f04-8d5d-8fb40a69366c,volume of a triangular-based prism,"The measure of the space occupied by a prism with a triangular base, calculated as the area of the triangular base times the length of the prism.",Geometric Concepts,"Length, area and volume",1_Curriculum csvs - Number.csv
294a48eb-f029-4303-93e7-966ffedc8935,surface area of a rectangular solid,The total area of all the faces of a rectangular solid.,Geometric Concepts,"Length, area and volume",1_Curriculum csvs - Number.csv
2273643b-355a-4de0-a763-905815bd5af0,surface area of a cylinder,The total area of the curved surface and the two circular bases of a cylinder.,Geometric Concepts,"Length, area and volume",1_Curriculum csvs - Number.csv
24bed581-dd06-437b-b4af-b8519d0e7a5e,surface area of a sphere,"The total area covering the surface of a sphere, calculated as 4 π r².",Geometric Concepts,"Length, area and volume",1_Curriculum csvs - Number.csv
90ff948d-b7fc-4b5a-a97c-a90de65e8929,surface area of a hemisphere,The total area covering the curved surface and the base of a hemisphere.,Geometric Concepts,"Length, area and volume",1_Curriculum csvs - Number.csv
4e01f5b5-885d-47b5-910f-910e0e8157c0,surface area of a right cone,The total area of the curved surface and the base of a right circular cone.,Geometric Concepts,"Length, area and volume",1_Curriculum csvs - Number.csv
26f954a5-e91f-435c-940f-53be3ff75524,surface area of a triangular-based prism,The total area of all faces of a prism with a triangular base.,Geometric Concepts,"Length, area and volume",1_Curriculum csvs - Number.csv
d6a5711a-10c2-4bea-9e10-8821c57c3240,trapezoidal rule for area approximation,A numerical method to approximate the area under a curve by dividing it into trapezoids and summing their areas.,Geometric Concepts,"Length, area and volume",1_Curriculum csvs - Number.csv
418e9b80-6049-40e9-91b2-377b1a3f4a99,relationship between circumference and diameter of a circle,"The constant ratio of the circumference of a circle to its diameter, known as π (pi).",Geometric Concepts,"Length, area and volume",1_Curriculum csvs - Number.csv
bb10c78a-c229-4048-b3a9-d673e96bfaf3,drawing and interpreting scaled diagrams,Creating and understanding diagrams where all lengths are proportionally reduced or enlarged by a scale factor.,Geometric Concepts,"Length, area and volume",1_Curriculum csvs - Number.csv
558553cd-49b4-4a32-b08a-e58d66e64f8b,percentage calculation,"Calculating the percentage value of a quantity, including finding a percentage of a number and converting between fractions, decimals, and percentages.",Data Analysis,Number Systems / Arithmetic,1_Curriculum csvs - Number.csv
73af1883-392c-4928-b7cd-f93610ab81c6,percentage profit and loss calculation,"Determining profit or loss as a percentage of the cost price, including calculating selling price, discount, and mark up.",Data Analysis,Arithmetic / Financial Mathematics,1_Curriculum csvs - Number.csv
eddebab7-1c29-429b-9db3-9303cf8752a8,compound interest calculation (up to 3 years),Calculating the amount of compound interest accrued on an investment or loan over a period not exceeding three years.,Data Analysis,Financial Mathematics,1_Curriculum csvs - Number.csv
a2318557-c88b-4c48-80d9-91516c41b130,income tax calculation (standard rate only),Computing income tax payable at a standard rate based on given income and deductions.,Data Analysis,Financial Mathematics,1_Curriculum csvs - Number.csv
f05a77de-08bb-4442-ad74-c87cb7bf111f,net pay calculation including deductions,Calculating the net pay of an individual after subtracting specified deductions such as taxes and other contributions.,Data Analysis,Financial Mathematics,1_Curriculum csvs - Number.csv
db2abeac-fafd-4549-9ebd-893e39598300,ratio and proportion problem solving,Using the equivalence of ratios and proportions to solve problems involving comparison and scaling of quantities.,Data Analysis,Arithmetic / Number Systems,1_Curriculum csvs - Number.csv
bf7a5e1e-f50d-4d2a-ba68-9cf5b9b66b4f,rounding numerical results,Rounding numerical answers to a specified degree of accuracy or decimal place.,Data Analysis,Arithmetic,1_Curriculum csvs - Number.csv
d1f0f48b-5512-4627-9c54-74467dd28eb6,checking results by working backwards,Verifying the correctness of a solution by reversing the steps of the calculation.,Data Analysis,Arithmetic / Problem Solving,1_Curriculum csvs - Number.csv
0ffe9106-83bf-4c0d-8476-c1c5cf2c9baf,calculating average speed from distance and time,Determining average speed by dividing total distance traveled by total time taken.,Data Analysis,Measurement / Arithmetic,1_Curriculum csvs - Number.csv
36eb05a0-bf43-45a7-881b-736173ab403a,calculating distance from average speed and time,Finding the distance traveled by multiplying average speed by time.,Data Analysis,Measurement / Arithmetic,1_Curriculum csvs - Number.csv
dccf5f32-ca6d-49e8-93df-c0fc9959c1f3,calculating time from distance and average speed,Determining the time taken by dividing distance by average speed.,Data Analysis,Measurement / Arithmetic,1_Curriculum csvs - Number.csv
86c9ea55-1ade-4902-9a87-8c86d1ed16f9,calculating percentage error,Computing the percentage difference between an approximate or measured value and the exact or true value.,Data Analysis,Measurement / Arithmetic,1_Curriculum csvs - Number.csv
9d1d7286-2573-47d7-b32c-291fa586035a,calculating tolerance in measurements,Determining the allowable deviation from a specified measurement value.,Data Analysis,Measurement,1_Curriculum csvs - Number.csv
87be450e-457e-48df-8b81-018e939289ce,accumulating error by addition or subtraction,Understanding how errors in measurements or calculations combine when quantities are added or subtracted.,Data Analysis,Measurement / Arithmetic,1_Curriculum csvs - Number.csv
1b0d63ce-e11b-4b35-9207-9ab4f5c74a8f,using present value in loan repayments and investments,Calculating the current worth of a future sum of money or stream of cash flows given a specified rate of return.,Data Analysis,Financial Mathematics,1_Curriculum csvs - Number.csv
cbd8f492-aa41-4719-8e43-c7825a730a66,Equation solving and manipulation,Techniques and processes used to find values of variables that satisfy algebraic equations.,Algebra,Algebra,1_Curriculum csvs - Number.csv
c2ba6329-844f-4150-a2e3-3b5b354aa98b,Limits of sequences,The value that the terms of a sequence approach as the index goes to infinity.,Sequences and series,Number systems / Analysis,1_Curriculum csvs - Number.csv
99014588-63b0-423d-a841-39865d031e30,Financial mathematics applications,"Applying mathematical concepts such as compound interest, income tax, net pay, and mortgage repayments to real-world financial problems.",Applied mathematics,Arithmetic / Number systems,1_Curriculum csvs - Number.csv
bb147d16-8dcd-4d9f-93c4-cfce4c741c04,Depreciation (reducing balance method),Calculating the decrease in value of an asset over time using a fixed percentage rate applied to the reducing balance.,Financial mathematics,Arithmetic / Number systems,1_Curriculum csvs - Number.csv
3655c5eb-2843-41c3-8b0e-274d04ccfa8b,Metric and imperial unit conversions,Converting measurements between metric and imperial units using conversion factors.,Measurement,Measurement and Geometry,1_Curriculum csvs - Number.csv
1ad8f066-e71f-4628-a679-8ec84f3ce9dd,"Costing including materials, labour, and wastage","Calculating total cost by considering costs of materials, labour, and wastage in production or projects.",Applied arithmetic,Arithmetic / Number systems,1_Curriculum csvs - Number.csv
41dd605b-df07-4f76-8ea2-4b85b0a12610,Average rate of change,"Calculating the average rate at which a quantity changes with respect to another variable, often time.",Rates and ratios,Arithmetic / Number systems,1_Curriculum csvs - Number.csv
e9158192-c778-4fba-b059-94e9188f03cc,polynomial expression,An algebraic expression formed by the addition of terms with variables raised to positive integer powers and coefficients.,Algebraic Concepts,Polynomials,8_Texts and Tests 4-Cut down.md
16238dc8-d114-4ce4-ad37-5f7c532126b3,binomial expression,A polynomial expression containing exactly two terms.,Algebraic Concepts,Polynomials,8_Texts and Tests 4-Cut down.md
ec6a97eb-9bbb-4830-ac6a-adeddc8c8ebd,trinomial expression,A polynomial expression containing exactly three terms.,Algebraic Concepts,Polynomials,8_Texts and Tests 4-Cut down.md
43759c86-7a8c-4f4d-8b5c-f7aa49eff8cd,degree of a polynomial,The highest power of the variable in a polynomial expression.,Algebraic Concepts,Polynomials,8_Texts and Tests 4-Cut down.md
b65971b7-b83c-40e0-a022-c99fb05ac0f6,coefficient of a term in a polynomial,The numerical factor multiplying the variable term in a polynomial expression.,Algebraic Concepts,Polynomials,8_Texts and Tests 4-Cut down.md
22bd9655-5903-44bd-9135-db5169a4bf55,addition and subtraction of polynomial expressions,Combining like terms by adding or subtracting their coefficients.,Algebraic Concepts,Polynomials,8_Texts and Tests 4-Cut down.md
bc0c620f-8317-4cbd-bc7b-68e09ce62cac,multiplying polynomial expressions (expanding),Using the distributive law to multiply polynomials by multiplying each term in one polynomial by each term in the other.,Algebraic Concepts,Polynomials,8_Texts and Tests 4-Cut down.md
9165b1a2-8405-46f4-84ef-b1f6c67e077d,perfect square polynomial,"A polynomial that can be expressed as the square of a binomial, e.g., (x + a)^2 = x^2 + 2ax + a^2.",Algebraic Concepts,Polynomials,8_Texts and Tests 4-Cut down.md
b4382e58-38d9-432b-a159-c707ce870585,difference of two squares,A binomial expression of the form a^2 - b^2 which factors as (a - b)(a + b).,Algebraic Concepts,Polynomials,8_Texts and Tests 4-Cut down.md
059e9c90-b53f-4f24-8d85-a18fd58c5c51,dividing algebraic expressions by a monomial,Dividing each term of the numerator polynomial by the monomial denominator.,Algebraic Concepts,Polynomials,8_Texts and Tests 4-Cut down.md
8a0bb599-0968-45a1-913d-afa86173c045,dividing algebraic expressions by a polynomial factor,"Dividing a polynomial numerator by a polynomial denominator that is a factor, simplifying the expression.",Algebraic Concepts,Polynomials,8_Texts and Tests 4-Cut down.md
40cecc68-7b9e-4101-96dd-0daec239aecb,polynomial long division,"A method to divide polynomials when the denominator is not a factor, similar to numerical long division.",Algebraic Concepts,Polynomials,8_Texts and Tests 4-Cut down.md
60add219-2922-461e-aa0d-aa75182e9257,polynomial function,"A function defined by a polynomial expression, where the output depends on the input variable.",Algebraic Concepts,Functions,8_Texts and Tests 4-Cut down.md
77f819b6-2fdb-4263-9f1c-769d347eb2f8,evaluating polynomial functions,Calculating the value of a polynomial function by substituting a given value for the variable and simplifying.,Algebraic Concepts,Functions,8_Texts and Tests 4-Cut down.md
909f171b-4107-418e-82ac-de4b0ba6631e,finding the domain restrictions of polynomial functions,"Determining the set of input values for which the polynomial function is defined, e.g., ensuring denominators are non-zero.",Algebraic Concepts,Functions,8_Texts and Tests 4-Cut down.md
5d90e668-4b07-4f5d-8dab-02232ae048a7,finding the volume and surface area functions of geometric solids,"Expressing volume and surface area as polynomial functions of dimensions, e.g., box dimensions depending on variable x.",Algebraic Concepts,Functions,8_Texts and Tests 4-Cut down.md
12502141-e120-4c71-9d11-79ba0b3775e0,factorising algebraic expressions by highest common factor,Extracting the greatest common monomial factor from all terms of an algebraic expression.,Algebraic Concepts,Factorisation,8_Texts and Tests 4-Cut down.md
c0eda823-9782-43d2-8bf4-903c4f386e3e,factorising by grouping,Grouping terms in pairs or sets to factor out common factors and then factorising the resulting expression.,Algebraic Concepts,Factorisation,8_Texts and Tests 4-Cut down.md
afa2ea34-f589-45ba-a693-e569f49e3b59,factorising difference of two squares,Expressing a^2 - b^2 as (a - b)(a + b).,Algebraic Concepts,Factorisation,8_Texts and Tests 4-Cut down.md
fd48bff3-3b79-4a25-9825-843864237ec5,factorising quadratic expressions by trial and error,Finding two binomial factors of a quadratic expression by testing factor pairs of the constant term.,Algebraic Concepts,Factorisation,8_Texts and Tests 4-Cut down.md
99e649fd-b3c0-43b8-93f9-ffd408795a4d,factorising quadratic expressions using the quadratic formula,Using the roots found by the quadratic formula to write the quadratic as a product of two linear factors.,Algebraic Concepts,Factorisation,8_Texts and Tests 4-Cut down.md
fa7501ee-3b24-44f6-986d-1e6e6d4af139,factorising sum and difference of cubes,Expressing x^3 - y^3 as (x - y)(x^2 + xy + y^2) and x^3 + y^3 as (x + y)(x^2 - xy + y^2).,Algebraic Concepts,Factorisation,8_Texts and Tests 4-Cut down.md
8fb24281-18e8-4f2a-8d02-0cfd02518d9e,simplifying algebraic fractions,Reducing algebraic fractions by factorising numerator and denominator and cancelling common factors.,Algebraic Concepts,Algebraic Fractions,8_Texts and Tests 4-Cut down.md
608d431c-6e79-472f-8ea6-92f1aa7cb55d,adding and subtracting algebraic fractions,Finding a common denominator and combining numerators accordingly.,Algebraic Concepts,Algebraic Fractions,8_Texts and Tests 4-Cut down.md
fc56fa33-6c21-4aa1-8541-432b0191cae8,multiplying and dividing algebraic fractions,Multiplying numerators and denominators separately; dividing by multiplying by reciprocal.,Algebraic Concepts,Algebraic Fractions,8_Texts and Tests 4-Cut down.md
167c9e2e-fbf0-4e79-bd1f-78130a4c5f93,binomial expansion using Pascal's triangle,Expanding (a + b)^n using coefficients from Pascal's triangle and powers of a and b.,Algebraic Concepts,Binomial Theorem,8_Texts and Tests 4-Cut down.md
151ff225-a474-443a-afcb-c95b4d9572fe,binomial theorem general term,"The r-th term in the expansion of (a + b)^n is given by C(n, r) a^{n-r} b^r.",Algebraic Concepts,Binomial Theorem,8_Texts and Tests 4-Cut down.md
93ec1d59-4bcb-4685-a77a-e5221a93dafc,algebraic identities,"Equations true for all values of the variable, often used to find unknown coefficients or simplify expressions.",Algebraic Concepts,Identities,8_Texts and Tests 4-Cut down.md
f140ad4a-3336-4245-82d1-69f51a39b88d,partial fraction decomposition using algebraic identities,Expressing a rational function as a sum of simpler fractions using algebraic identities and solving for unknown coefficients.,Algebraic Concepts,Identities,8_Texts and Tests 4-Cut down.md
4d1a8049-5f1d-469e-bf80-35c5103dd283,manipulating formulae to make a variable the subject,Rearranging equations to express one variable explicitly in terms of others.,Algebraic Concepts,Manipulating Formulae,8_Texts and Tests 4-Cut down.md
cbe1fe0f-5a3e-4b6e-9a09-543817bb1399,solving linear equations,Finding the value(s) of the variable(s) that satisfy a linear equation.,Algebraic Concepts,Equations,8_Texts and Tests 4-Cut down.md
668348bd-87ad-41a0-8c8e-b850f7a75bfe,solving quadratic equations by factorisation,Solving quadratic equations by expressing them as a product of factors equal to zero and finding roots.,Algebraic Concepts,Equations,8_Texts and Tests 4-Cut down.md
adb89cca-0046-4d9b-9f5b-1c3ae6f3bcf4,solving quadratic equations by quadratic formula,Using the quadratic formula to find roots of any quadratic equation.,Algebraic Concepts,Equations,8_Texts and Tests 4-Cut down.md
a77b0341-d092-4e57-9a63-4da72f7676b3,solving quadratic equations by substitution,Using substitution to reduce complex equations to quadratic form and then solving.,Algebraic Concepts,Equations,8_Texts and Tests 4-Cut down.md
4ec2ff51-9f65-4872-a538-8dd53e4ce119,discriminant and nature of quadratic roots,"Using the discriminant b^2 - 4ac to determine whether roots are real distinct, real equal, or complex.",Algebraic Concepts,Quadratics,8_Texts and Tests 4-Cut down.md
c7f49dff-8d5f-4623-98d7-62b6baf718a2,forming quadratic equations from roots,Constructing a quadratic equation given its roots using the relation x^2 - (sum of roots)x + product of roots = 0.,Algebraic Concepts,Quadratics,8_Texts and Tests 4-Cut down.md
2cedaa6e-9524-4ffa-80c0-bc4f8ff5e313,completing the square,"Rewriting a quadratic expression in the form a(x - p)^2 + q to find vertex, minimum/maximum values, and solve equations.",Algebraic Concepts,Quadratics,8_Texts and Tests 4-Cut down.md
8be2b550-4ef1-473b-b366-5cfff56c8861,simplifying surds,Reducing square roots to simplest form by factoring out perfect squares and rationalising denominators.,Algebraic Concepts,Surds,8_Texts and Tests 4-Cut down.md
ce84db83-60af-434b-9ad2-cbd41c53933c,distance formula between two points in coordinate plane,"Calculates the length of the line segment between two points (x1, y1) and (x2, y2) using the formula sqrt((x2 - x1)^2 + (y2 - y1)^2).",Geometric Concepts,Coordinate Geometry: The Line,8_Texts and Tests 4-Cut down.md
319baf34-fc49-4ff1-8059-f490e7d2bf43,midpoint formula of a line segment,"Finds the point exactly halfway between two points (x1, y1) and (x2, y2) using the formula ((x1 + x2)/2, (y1 + y2)/2).",Geometric Concepts,Coordinate Geometry: The Line,8_Texts and Tests 4-Cut down.md
520bf5c6-e019-4f65-ae79-65f49a564570,slope of a line segment,"Measures the steepness or incline of a line segment between two points, calculated as (y2 - y1) / (x2 - x1).",Geometric Concepts,Coordinate Geometry: The Line,8_Texts and Tests 4-Cut down.md
9bff67ab-dc3f-4c4e-b8b9-f093b16a6e8a,condition for parallel lines in coordinate geometry,Two lines are parallel if and only if their slopes are equal.,Geometric Concepts,Coordinate Geometry: The Line,8_Texts and Tests 4-Cut down.md
fcea9c78-650e-4150-8707-183369c45b50,condition for perpendicular lines in coordinate geometry,Two lines are perpendicular if and only if the product of their slopes is -1.,Geometric Concepts,Coordinate Geometry: The Line,8_Texts and Tests 4-Cut down.md
afa1830b-ff12-4e9b-bc5b-c65d71e81f98,equation of a line in slope-intercept form,"Represents a line as y = mx + c, where m is the slope and c is the y-intercept.",Geometric Concepts,Coordinate Geometry: The Line,8_Texts and Tests 4-Cut down.md
0a8ce2c7-27f0-449d-af1a-f4a246a48e58,equation of a line through a point with given slope,"The line passing through (x1, y1) with slope m is given by y - y1 = m(x - x1).",Geometric Concepts,Coordinate Geometry: The Line,8_Texts and Tests 4-Cut down.md
14a8b14d-dd46-4f39-beb9-4f1a510cee27,angle between two lines using slopes,The angle θ between two lines with slopes m1 and m2 satisfies tan θ = |(m1 - m2) / (1 + m1 m2)|.,Geometric Concepts,Coordinate Geometry: The Line,8_Texts and Tests 4-Cut down.md
eef75f02-7314-41a6-b117-89d0c2354769,internal division of a line segment in a given ratio,"The point dividing the segment between (x1, y1) and (x2, y2) internally in ratio a:b has coordinates ((b x1 + a x2)/(a + b), (b y1 + a y2)/(a + b)).",Geometric Concepts,Coordinate Geometry: The Line,8_Texts and Tests 4-Cut down.md
5a1ee0bf-7198-4eee-97a1-b99f4794c7e6,median of a triangle,A line segment joining a vertex of a triangle to the midpoint of the opposite side.,Geometric Concepts,Coordinate Geometry: The Line,8_Texts and Tests 4-Cut down.md
4ab78893-fcc5-4a21-865e-4a43b030456d,centroid of a triangle,The point of concurrency of the three medians of a triangle; coordinates are the average of the vertices' coordinates.,Geometric Concepts,Coordinate Geometry: The Line,8_Texts and Tests 4-Cut down.md
226b7e3b-8bf6-491b-b1df-f416abfe5f5b,circumcentre of a triangle,The point of concurrency of the perpendicular bisectors of the sides of a triangle; center of the circumscribed circle.,Geometric Concepts,Coordinate Geometry: The Line,8_Texts and Tests 4-Cut down.md
4c7d0fdf-d5b7-48a2-b9a1-2ac03b23a79d,orthocentre of a triangle,The point of concurrency of the altitudes (perpendiculars from vertices to opposite sides) of a triangle.,Geometric Concepts,Coordinate Geometry: The Line,8_Texts and Tests 4-Cut down.md
458f3f69-6793-40ad-a8b4-bb95599df127,equation of a circle with centre at origin,"The set of points (x, y) at distance r from (0,0) satisfy x^2 + y^2 = r^2.",Geometric Concepts,Coordinate Geometry: The Circle,8_Texts and Tests 4-Cut down.md
e96663d6-1d3e-425b-a913-b3ffa962d0dc,equation of a circle with centre not at origin,"The set of points (x, y) at distance r from (h, k) satisfy (x - h)^2 + (y - k)^2 = r^2.",Geometric Concepts,Coordinate Geometry: The Circle,8_Texts and Tests 4-Cut down.md
dd22a4e9-8b2d-44fa-af01-ef69b21ceed3,general form of circle equation,"Circle equation expressed as x^2 + y^2 + 2gx + 2fy + c = 0, with centre (-g, -f) and radius sqrt(g^2 + f^2 - c).",Geometric Concepts,Coordinate Geometry: The Circle,8_Texts and Tests 4-Cut down.md
1c05f92e-fa46-4aac-9bb5-4168350e57c8,"condition for a point to lie inside, on, or outside a circle","Point P lies inside if distance to centre < radius, on if equal, outside if greater.",Geometric Concepts,Coordinate Geometry: The Circle,8_Texts and Tests 4-Cut down.md
f243065b-d693-4f66-9c01-26035ed8e004,perpendicular bisector of a chord contains the centre of the circle,The centre of a circle lies on the perpendicular bisector of any chord.,Geometric Concepts,Coordinate Geometry: The Circle,8_Texts and Tests 4-Cut down.md
2f1003b3-3e70-476c-a566-2a111cc6626c,perpendicular from centre to chord bisects the chord,The line from the centre of a circle perpendicular to a chord divides the chord into two equal parts.,Geometric Concepts,Coordinate Geometry: The Circle,8_Texts and Tests 4-Cut down.md
67899b68-e449-43c2-b240-4eee72c351db,tangent to a circle is perpendicular to radius at point of contact,The tangent line to a circle at point P is perpendicular to the radius drawn to P.,Geometric Concepts,Coordinate Geometry: The Circle,8_Texts and Tests 4-Cut down.md
38f7ee64-5c64-455e-acf4-a77585e7ba60,equation of tangent to circle at a point,"The tangent line at point P(x1, y1) on circle with centre (h, k) has slope negative reciprocal of radius slope and passes through P.",Geometric Concepts,Coordinate Geometry: The Circle,8_Texts and Tests 4-Cut down.md
a96ba758-89e6-4c7c-9350-ce9da7295d45,length of tangent from a point to a circle,Length of tangent from point P to circle with centre O and radius r is sqrt(|OP|^2 - r^2).,Geometric Concepts,Coordinate Geometry: The Circle,8_Texts and Tests 4-Cut down.md
63cc3819-98db-4f7e-a987-2ac59ff150cc,points of intersection of a line and a circle,"Solutions to simultaneous equations of line and circle give points of intersection; one solution means tangent, two solutions means secant.",Geometric Concepts,Coordinate Geometry: The Circle,8_Texts and Tests 4-Cut down.md
d0bfb930-9f42-4ff2-bae2-f260b274031b,common chord of two circles,"The line passing through the intersection points of two circles, found by subtracting their equations.",Geometric Concepts,Coordinate Geometry: The Circle,8_Texts and Tests 4-Cut down.md
0cfd5964-beab-4c48-902f-2f294a4470e8,condition for two circles to touch externally,Two circles touch externally if distance between centres equals sum of radii.,Geometric Concepts,Coordinate Geometry: The Circle,8_Texts and Tests 4-Cut down.md
a225985c-33f7-463f-a14b-093a219ff0ac,condition for two circles to touch internally,Two circles touch internally if distance between centres equals difference of radii.,Geometric Concepts,Coordinate Geometry: The Circle,8_Texts and Tests 4-Cut down.md
2fd45c88-f707-4218-b479-e4a57e71413d,line drawn parallel to one side of triangle divides other sides proportionally,A line parallel to one side of a triangle divides the other two sides in the same ratio.,Geometric Concepts,Ratio Theorems,8_Texts and Tests 4-Cut down.md
55034d0c-fd78-471c-9c4b-e56f97d6a58a,three parallel lines cut equal segments on any transversal,"If three parallel lines cut equal segments on one transversal, they cut equal segments on any other transversal.",Geometric Concepts,Ratio Theorems,8_Texts and Tests 4-Cut down.md
12e30072-a6f0-43db-8c40-0bc653402363,similar triangles side proportionality,"If two triangles are similar, corresponding sides are in proportion.",Geometric Concepts,Ratio Theorems,8_Texts and Tests 4-Cut down.md
5a6959f5-0117-4b7c-95a6-89e17c801b38,basic trigonometric ratios,"Definitions of sine, cosine, and tangent as ratios of sides in a right-angled triangle.",Geometric Concepts,Trigonometry 1,8_Texts and Tests 4-Cut down.md
18b33bb9-6db6-432d-b823-addbb7880af4,"exact trigonometric ratios for 30°, 45°, 60°","Sine, cosine, and tangent values for 30°, 45°, and 60° expressed as fractions or surds.",Geometric Concepts,Trigonometry 1,8_Texts and Tests 4-Cut down.md
fd7781d2-f0ed-4bbd-82fd-852aa6313812,"unit circle coordinates as (cos θ, sin θ)","Any point on the unit circle can be represented as (cos θ, sin θ), where θ is the angle from the positive x-axis.",Geometric Concepts,Trigonometry 1,8_Texts and Tests 4-Cut down.md
b89a5c0e-0128-46c7-a172-bc3afde0f6d5,signs of trigonometric ratios in four quadrants,"Determines which of sine, cosine, and tangent are positive or negative in each quadrant of the coordinate plane.",Geometric Concepts,Trigonometry 1,8_Texts and Tests 4-Cut down.md
ed4ea6ba-12bf-47c5-87c6-8e4c6bcf8fde,radian measure,A radian is the measure of an angle at the center of a circle subtended by an arc equal in length to the radius.,Trigonometric Concepts,Trigonometry,8_Texts and Tests 4-Cut down.md
64fadce3-f124-4c05-a5dd-ec758253b298,conversion between degrees and radians,The process of converting angle measures from degrees to radians and vice versa using the relationships 2π radians = 360° and π radians = 180°.,Trigonometric Concepts,Trigonometry,8_Texts and Tests 4-Cut down.md
f2dd8fc1-eb61-45ca-a656-8f525f59e7e5,arc length formula,"The length of an arc of a circle is given by l = rθ, where r is the radius and θ is the central angle in radians.",Trigonometric Concepts,Trigonometry,8_Texts and Tests 4-Cut down.md
a138e74e-9879-4631-962b-1b9e4c8fad9f,area of sector formula,"The area of a sector of a circle is given by (1/2) r² θ, where r is the radius and θ is the central angle in radians.",Trigonometric Concepts,Trigonometry,8_Texts and Tests 4-Cut down.md
1ccf825a-6f7f-4593-b658-c5b2a7a16c0c,basic trigonometric ratios in right-angled triangles,"Definitions of sine, cosine, and tangent as ratios of sides in a right-angled triangle: sin A = opposite/hypotenuse, cos A = adjacent/hypotenuse, tan A = opposite/adjacent.",Trigonometric Concepts,Trigonometry,8_Texts and Tests 4-Cut down.md
3981349f-0092-433b-b9b2-af211890f3ef,calculator use for trigonometric ratios,"Using calculator functions to find sine, cosine, tangent values and their inverses for given angles or ratios.",Trigonometric Concepts,Trigonometry,8_Texts and Tests 4-Cut down.md
79b6873c-60b6-4f70-b2d9-0d084a954c1f,special angle trigonometric values,"Exact sine, cosine, and tangent values for 30°, 45°, and 60° angles expressed as fractions or surds.",Trigonometric Concepts,Trigonometry,8_Texts and Tests 4-Cut down.md
d774ae6f-62b7-49e7-8174-d2d9aa8b57b9,unit circle coordinates for sine and cosine,"Any point on the unit circle has coordinates (cos θ, sin θ), relating angles to trigonometric ratios.",Trigonometric Concepts,Trigonometry,8_Texts and Tests 4-Cut down.md
cecc081c-d47e-4d6b-b55d-14f2571169c5,signs of trigonometric ratios in quadrants,"Determining the positive or negative signs of sine, cosine, and tangent in each of the four quadrants of the coordinate plane.",Trigonometric Concepts,Trigonometry,8_Texts and Tests 4-Cut down.md
dbec0cd2-aa4d-4fc8-99c7-b091775d16c9,reference angle concept,"The reference angle is the acute angle between the terminal side of an angle and the x-axis, used to find trigonometric values for angles in any quadrant.",Trigonometric Concepts,Trigonometry,8_Texts and Tests 4-Cut down.md
0d7038ec-bf9a-4e0e-ba4f-47355abcb59d,sine rule for any triangle,The relationship between sides and angles in any triangle: a/sin A = b/sin B = c/sin C.,Trigonometric Concepts,Trigonometry,8_Texts and Tests 4-Cut down.md
099a6e4b-1a9a-4ec0-952e-0e9c6ad5df02,ambiguous case of sine rule,"The situation in the sine rule where two different triangles satisfy the given conditions, typically when two sides and a non-included angle are known.",Trigonometric Concepts,Trigonometry,8_Texts and Tests 4-Cut down.md
19a03d65-ed67-436a-b2cb-52c7d704fb06,area of triangle using sine,Area of a triangle = (1/2) * product of two sides * sine of included angle.,Trigonometric Concepts,Trigonometry,8_Texts and Tests 4-Cut down.md
70a71d4b-7488-49ed-a4ce-88af55cf103d,cosine rule for any triangle,Relates the lengths of sides of a triangle to the cosine of one angle: a² = b² + c² - 2bc cos A.,Trigonometric Concepts,Trigonometry,8_Texts and Tests 4-Cut down.md
b5ee6216-d09e-430a-a5d8-272dca2efad1,graph of sine function,"Plotting y = sin x over [0, 2π], showing periodicity with period 2π and range [-1,1].",Trigonometric Concepts,Trigonometry,8_Texts and Tests 4-Cut down.md
782bcdbe-ada0-433d-9d73-15ca3366e2f4,graph of cosine function,"Plotting y = cos x over [0, 2π], showing periodicity with period 2π and range [-1,1].",Trigonometric Concepts,Trigonometry,8_Texts and Tests 4-Cut down.md
9441ec58-ce5f-4145-a321-86c740cbf6ab,graph of tangent function,"Plotting y = tan x showing periodicity with period π, vertical asymptotes at odd multiples of π/2, and range all real numbers.",Trigonometric Concepts,Trigonometry,8_Texts and Tests 4-Cut down.md
580070dc-b0f1-429c-9f87-0e75a2d1037f,amplitude of trigonometric function,"The amplitude of y = b sin x or y = b cos x is |b|, representing the maximum displacement from the midline.",Trigonometric Concepts,Trigonometry,8_Texts and Tests 4-Cut down.md
6795ff0a-30fc-4546-93f9-0312b18a4f91,period of trigonometric function,"The period of y = sin (c x) or y = cos (c x) is 2π / c, the length over which the function repeats.",Trigonometric Concepts,Trigonometry,8_Texts and Tests 4-Cut down.md
ac3f1a7a-0711-491f-bc78-d1a1c256c9f4,vertical translation of trigonometric graph,"Adding a constant a to y = b sin (c x) or y = b cos (c x) shifts the graph vertically by a units, changing the midline to y = a.",Trigonometric Concepts,Trigonometry,8_Texts and Tests 4-Cut down.md
