id,name,explanation,broader_concept,strand,source
2a71a6ef-d63d-40e7-861c-79d5036c5314,area of plane figures,"Calculating the space enclosed within 2D shapes including triangles, rectangles, squares, parallelograms, trapeziums, and sectors of discs.",2D geometry,Geometry,1_Curriculum csvs - Number.csv
75d1bc95-574e-428d-9c5c-5b23b21d9253,estimating area of irregular shapes,Using suitable strategies to approximate the area of shapes that do not have standard geometric formulas.,2D geometry,Geometry,1_Curriculum csvs - Number.csv
5b852a0b-77a0-4a47-be6f-50cb63bbd850,volume of rectangular solids,"Calculating the space occupied by cuboid-shaped solids using length, width, and height.",3D geometry,Geometry,1_Curriculum csvs - Number.csv
9f920795-b11c-4e32-8ea2-84d51b1a3d02,volume of cylinders,Calculating the space occupied by a cylinder using the area of the circular base and height.,3D geometry,Geometry,1_Curriculum csvs - Number.csv
9804de06-9d75-46a4-a518-11408064c3c5,volume of spheres and hemispheres,Calculating the space occupied by spheres and hemispheres using their radius.,3D geometry,Geometry,1_Curriculum csvs - Number.csv
56eae7d6-d5af-4bc7-b347-7754f7ac1ce3,surface area of rectangular solids,Calculating the total area of all faces of a cuboid-shaped solid.,3D geometry,Geometry,1_Curriculum csvs - Number.csv
f299e7c0-59e3-4faa-9fef-c30d2b155a37,surface area of cylinders,Calculating the total area covering the curved surface and circular bases of a cylinder.,3D geometry,Geometry,1_Curriculum csvs - Number.csv
a3f0cc84-8fd0-4a32-9f32-be4654b62d84,surface area of cones,Calculating the total area covering the curved surface and base of a cone.,3D geometry,Geometry,1_Curriculum csvs - Number.csv
f9418521-d4f8-470d-b628-20acb022e4c7,surface area of prisms,Calculating the total area of all faces of prisms including triangular-based prisms.,3D geometry,Geometry,1_Curriculum csvs - Number.csv
3c3bf21d-c7c8-434a-9001-32894b247570,trapezoidal rule for area approximation,A numerical method to approximate the area under a curve by dividing it into trapezoids and summing their areas.,numerical methods,Geometry,1_Curriculum csvs - Number.csv
920bce0c-c276-43c6-a4df-f722d4396cc1,scaled diagrams,Drawing and interpreting diagrams where dimensions are proportionally reduced or enlarged from real measurements.,geometry representation,Geometry,1_Curriculum csvs - Number.csv
83afaae9-5ab5-4c14-8124-fec8bcb4aafb,checking results by order of magnitude,Verifying the plausibility of answers by comparing their size relative to expected values.,problem solving strategies,Number,1_Curriculum csvs - Number.csv
5679b715-6a5e-4b6c-b536-20cea6385fc3,accumulated error by addition or subtraction,Understanding how errors can add up when performing multiple addition or subtraction operations.,error analysis,Number,1_Curriculum csvs - Number.csv
b3f93d53-88f3-4f83-98cb-c5842405edfb,percentage error and tolerance,"Calculating the percentage difference between an approximate value and an exact value, and understanding acceptable error limits.",error analysis,Number,1_Curriculum csvs - Number.csv
41e6924f-bb65-4789-b60a-bcadc8c883c1,average rate of change with respect to time,Calculating how a quantity changes on average over a given time interval.,rates and ratios,Number,1_Curriculum csvs - Number.csv
7001f9ee-329d-4ae2-a6cc-0892f604972b,depreciation using reducing balance method,Calculating the decrease in value of an asset by applying a fixed percentage reduction each period.,financial mathematics,Number,1_Curriculum csvs - Number.csv
d786cb37-a1f1-4a9d-a94b-51d03999cf09,"costing including materials, labour, and wastage","Calculating total costs by adding costs of materials, labour, and allowances for wastage.",financial mathematics,Number,1_Curriculum csvs - Number.csv
8a5c1c75-7a8b-4d0b-962c-06bc89f6840c,metric and imperial unit conversions,Converting measurements between metric and imperial units using given conversion factors.,measurement,Number,1_Curriculum csvs - Number.csv
17e1cb24-12f7-4fd9-ada2-dda86f4058f4,present value calculations for loans and investments,Determining the current worth of future sums of money or streams of cash flows given a specified rate of return.,financial mathematics,Number,1_Curriculum csvs - Number.csv
29819272-d793-4e25-9ee8-a3784da30a0b,real numbers (R),Concept referenced in relationship: real numbers (R),Unknown,Unknown,1_Curriculum csvs - Number.csv
89d746d0-85ba-4fa8-8055-9018dcf147d8,Natural numbers,The set of whole positive numbers starting from 1 and increasing by 1 indefinitely.,Number systems,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
36ba17d1-ea22-45a4-a7d3-beb47782034c,Integers,"The set of whole numbers including positive numbers, negative numbers, and zero.",Number systems,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
8dc44e12-f67e-420c-86df-873082a2ae77,Rational numbers as fractions,"Numbers that can be expressed as a ratio of two integers, where the denominator is not zero.",Number systems,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
756ab755-042f-4516-91e1-469f24dc9789,Rational numbers as terminating or repeating decimals,"Decimals that either terminate or repeat periodically, representing rational numbers.",Number systems,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
7ac56669-c78c-45b1-af98-def2f3a59809,Surds,Irrational numbers expressed in root form that cannot be simplified to remove the root.,Irrational numbers,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
07677e81-f90a-4275-bfb2-6325f1558872,Famous irrational numbers,"Notable irrational numbers such as π (pi) and Euler's number e, which have important mathematical properties.",Irrational numbers,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
cf0d4447-b009-4a7a-9a10-ca9a4affc344,Simplifying surds by factorization,Expressing a surd as a product of a perfect square and another surd to simplify its form.,Surds,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
9fc0f4b7-76cb-4e59-8c6a-5f6a0620a535,Constructing line segments of irrational length,Using geometric methods such as Pythagoras' theorem to construct line segments with lengths equal to irrational numbers like √2.,Geometric constructions,Geometry,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
657e5863-dd3b-4dd9-b286-cce2c96d2dab,Imaginary numbers as square roots of negative numbers,"Numbers expressed as multiples of i, where i is defined as the square root of -1.",Complex numbers,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
c84699d4-3277-4452-b2cc-66869c7085f6,Definition and properties of the imaginary unit i,The imaginary unit i satisfies i² = -1 and is used to define imaginary and complex numbers.,Complex numbers,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
5356a402-53f8-4e46-836a-a083c57d090c,Real and imaginary parts of a complex number,"The components a and b in a complex number a + bi, representing the real and imaginary parts respectively.",Complex numbers,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
05f65874-a30a-4d8b-9dd5-bfd6388b028a,Addition of complex numbers in rectangular form,Adding complex numbers by separately adding their real parts and their imaginary parts.,Operations on complex numbers,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
333ae48a-be9d-458d-a098-cad11688e87f,Subtraction of complex numbers in rectangular form,Subtracting complex numbers by separately subtracting their real parts and their imaginary parts.,Operations on complex numbers,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
3f516190-0e56-45a3-85bf-81ad7afcb6e3,Multiplication of complex numbers in rectangular form,Multiplying complex numbers using distributive property and simplifying using i² = -1.,Operations on complex numbers,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
7deb86c5-fd4d-4ef5-a9b9-c18266c2334b,Complex conjugate of a complex number,"For a complex number a + bi, its conjugate is a - bi, used to simplify division of complex numbers.",Complex numbers,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
73248337-dd55-46b9-a3cf-285aacc6dee4,Division of complex numbers using conjugates,Dividing complex numbers by multiplying numerator and denominator by the conjugate of the denominator to rationalize it.,Operations on complex numbers,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
a1d523c8-f21f-40ff-9f8d-93ef7d97a155,Multiplying a complex number by a real scalar,"Scaling both the real and imaginary parts of a complex number by a real number, resulting in stretching or contraction in the Argand plane.",Transformations of complex numbers,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
1da3e71c-e62e-44a0-92dc-bb43c758add0,Reflection of a complex number through the origin,"Multiplying a complex number by -1, which reflects it across the origin in the Argand diagram.",Transformations of complex numbers,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
b846ec7a-0142-49f1-b991-d3c2129737ab,Translation of complex numbers in the Argand plane,"Adding a fixed complex number to other complex numbers, resulting in a translation of their points in the complex plane.",Transformations of complex numbers,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
94ff6326-f881-4f06-8137-0475c7ab29c1,Parallelogram law for addition of complex numbers,The geometric interpretation that the sum of two complex numbers corresponds to the diagonal of the parallelogram formed by their points and the origin.,Transformations of complex numbers,Geometry,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
33df048f-cfc5-4d83-b8c3-511bfaeac72d,Rotation of a complex number by multiplication by i,Multiplying a complex number by i rotates it 90 degrees anticlockwise about the origin in the Argand plane.,Transformations of complex numbers,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
14fbf28c-8ebe-4948-99f6-1940b9e4a6d1,Rotation of a complex number by powers of i,Multiplying a complex number by iⁿ rotates it by 90° × n anticlockwise about the origin in the Argand plane.,Transformations of complex numbers,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
bbd702fe-acc0-4cf4-aefe-b49c3940e79a,Conjugate roots theorem for polynomials with real coefficients,"If a polynomial with real coefficients has a complex root z, then its conjugate z̅ is also a root.",Complex numbers and polynomials,Algebra,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
b9311e53-34a3-4859-bd97-a9389f4a07cb,Modulus and argument of a complex number,The modulus is the distance from the origin; the argument is the angle the line from the origin to the point makes with the positive real axis.,Polar form of complex numbers,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
ee26b5e9-c00c-4a35-9af8-b4d7cd71c66c,Principal value of the argument,"The unique value of the argument of a complex number restricted to the interval (-π, π].",Polar form of complex numbers,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
a2b24962-8e18-4fd9-a287-a9454837c54d,Multiplication of complex numbers in polar form,The product of two complex numbers has modulus equal to the product of the moduli and argument equal to the sum of the arguments.,Operations on complex numbers,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
58e949c7-a043-4ea4-9d48-12ef067041f9,Division of complex numbers in polar form,The quotient of two complex numbers has modulus equal to the quotient of the moduli and argument equal to the difference of the arguments.,Operations on complex numbers,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
b4293921-0926-4b64-8d9a-e53c2455ef09,Proof of de Moivre’s theorem by mathematical induction,"A stepwise proof showing the theorem holds for n=1, assuming true for n=k, then proving for n=k+1.",De Moivre’s theorem,Trigonometry,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
14bb9c75-afa9-433e-bd51-602ca4d6d767,Application of de Moivre’s theorem to powers of complex numbers,Using the theorem to simplify expressions of complex numbers raised to integer powers in polar form.,De Moivre’s theorem,Trigonometry,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
f73464ca-e0c8-420e-b38a-b4859e289dba,Finding nth roots of complex numbers using polar form,Expressing the nth roots of a complex number by applying de Moivre’s theorem with fractional exponents and adding multiples of 2π to the argument.,Complex numbers and roots,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
e75b5658-df77-4a3e-ac98-71d5db6740e9,General polar form of a complex number,Expressing a complex number as r[cos(θ + 2nπ) + i sin(θ + 2nπ)] to account for periodicity in trigonometric functions.,Polar form of complex numbers,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
15e7f8e7-0be3-4e2b-ac36-cbeb6babda59,Scale factor in enlargements,The ratio by which lengths are multiplied to produce an enlargement of a figure.,Similarity and transformations,Geometry,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
e9a66648-b2b0-4af5-a0c4-c7262957d719,Centre of enlargement,The fixed point about which a figure is enlarged or reduced.,Similarity and transformations,Geometry,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
9641e338-a871-434f-a763-ae135dc36176,Constructing an enlargement of a figure,Drawing lines from the centre of enlargement through each vertex and extending or contracting them by the scale factor to find the image vertices.,Similarity and transformations,Geometry,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
e17c653b-7793-445c-915e-b413bac3964f,Enlargement with scale factor less than 1 (reduction),"An enlargement where the scale factor is between 0 and 1, resulting in a smaller image closer to the centre of enlargement.",Similarity and transformations,Geometry,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
17838bb4-2e67-4aff-88f0-338a0945ae02,Finding the centre of enlargement from an object and image,Locating the centre by joining corresponding points of the object and image and finding their intersection.,Similarity and transformations,Geometry,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
279dcbf5-8116-4e5a-8333-c6481565c2cd,Effect of enlargement on area,The area of an enlarged figure is multiplied by the square of the scale factor.,Similarity and transformations,Geometry,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
8831a35f-9ec8-4183-b91e-a8461bcad244,Bisecting a line segment,Constructing the perpendicular bisector of a line segment to find its midpoint.,Constructions,Geometry,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
dc47a885-cc0b-4656-a13c-ccbc4c225d1f,Bisecting an angle,Constructing a line that divides an angle into two equal parts using compass arcs.,Constructions,Geometry,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
55c89b46-d193-4ac5-9f73-445dcbc71b4a,Constructing an angle of 60 degrees,Using compass arcs to create an equilateral triangle and thereby construct a 60° angle.,Constructions,Geometry,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
26cd2020-cfcc-4b29-a34d-bcfa930cd403,Constructing a tangent to a circle at a given point,Drawing a line perpendicular to the radius at the point on the circle to form the tangent.,Constructions,Geometry,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
bd484cc7-36ce-45ff-bcf7-bd32d2a02816,Constructing a parallelogram given side lengths and angle,"Using a base, angle measurement, and compass arcs to construct a parallelogram with specified dimensions.",Constructions,Geometry,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
abec1165-0e73-402e-a2c7-5d5921ad85c2,Constructing the circumcircle of a triangle,Finding the circumcentre by intersecting perpendicular bisectors of sides and drawing a circle through the vertices.,Constructions,Geometry,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
c75ea8d6-69b1-42d4-85e0-61c9925dd58e,Constructing the incircle of a triangle,Finding the incentre by intersecting angle bisectors and drawing a circle tangent to all sides.,Constructions,Geometry,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
b5d5e4e8-24a7-44a5-a5a3-ce1a4a2bb803,Constructing the centroid of a triangle,"Finding the point of concurrency of the medians, which are lines from vertices to midpoints of opposite sides.",Constructions,Geometry,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
d9a74cbe-e018-4bd7-9b24-4f679a678a4d,Constructing the orthocentre of a triangle,"Finding the point of concurrency of the altitudes, which are perpendiculars from vertices to opposite sides.",Constructions,Geometry,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
75f0a8dc-0b09-4d9e-ab79-6ae768ce09b2,Median of a triangle,A line segment joining a vertex to the midpoint of the opposite side.,Triangle properties,Geometry,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
9d2cdce0-7c32-4db3-bd54-7124300f474e,Altitude of a triangle,A perpendicular segment from a vertex to the opposite side or its extension.,Triangle properties,Geometry,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
80b046c6-2fcb-4672-9de1-643cf6a53329,Pythagoras’ theorem applied to line construction,Using the relation a² + b² = c² to construct line segments of length √2 and other irrationals.,Geometric constructions,Geometry,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
2fe78494-8d3c-4084-99cf-f17bc3916cbf,Antidifferentiation (integration) of power functions,"Finding the original function given its derivative, typically by increasing the power by one and dividing by the new power.",Integration,Calculus,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
2ea699af-b799-40b7-b0e5-49eedfc3c028,Constant of integration,An arbitrary constant added to the antiderivative since differentiation of a constant is zero.,Integration,Calculus,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
4cb0d648-e19f-47aa-bc26-a9f7d9ac69c1,Integration of sine and cosine functions,Integrals of sin(ax) and cos(ax) are (-1/a)cos(ax) + c and (1/a)sin(ax) + c respectively.,Integration,Calculus,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
3bd1177f-dbe7-4f30-b9b5-275da24fef6f,"Application of integration to displacement, velocity, and acceleration",Using integration to find velocity from acceleration and displacement from velocity in motion problems.,Applications of integration,Calculus,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
fbcdfed8-6c17-447f-b01e-13272c89822d,Definite integral as area under a curve,The definite integral of a function between two limits gives the net area between the curve and the x-axis over that interval.,Integration,Calculus,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
4f2dbc7f-9330-4a33-9dc0-a54776afd162,Indefinite integral,An integral without specified limits representing a family of antiderivatives including a constant of integration.,Integration,Calculus,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
8a341d0e-a3e8-4bf0-870f-0954d8e1f45f,Limits of integration,The lower and upper bounds a and b in a definite integral ∫_a^b f(x) dx.,Integration,Calculus,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
4643b02c-9f1d-4f8e-ae59-f07edc2f6bb1,Area between two curves,The area enclosed between two functions f(x) and g(x) over an interval is given by the integral of their difference.,Applications of integration,Calculus,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
03c7fe68-e191-464e-a480-4c3d6eff5c80,Average value of a function over an interval,"The height of a rectangle over the interval [a,b] with the same area as under the curve, calculated as (1/(b-a)) ∫_a^b f(x) dx.",Applications of integration,Calculus,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
3c1f743b-158f-4f34-bb2e-0326323291bb,Equation of tangent to a curve at a point,Using the derivative to find the slope at a point and applying point-slope form to find the tangent line equation.,Differential calculus,Calculus,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
c9f8f707-9648-4711-8cb8-3cc33e502f8b,Increasing and decreasing functions via first derivative,A function is increasing where its derivative is positive and decreasing where its derivative is negative.,Differential calculus,Calculus,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
f2619af0-e8db-46b9-a23d-bbcf1d562ea9,Local maximum and minimum points,Stationary points where the function attains a local highest or lowest value respectively.,Differential calculus,Calculus,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
c1ffdb84-a96b-4183-a89c-a964a744faa2,Second derivative test for turning points,Using the sign of the second derivative at a stationary point to determine if it is a local maximum (negative) or minimum (positive).,Differential calculus,Calculus,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
3c06b09e-86ac-4e31-819e-18c27743a4cf,Point of inflection,"A point on the curve where concavity changes and the second derivative is zero, often where the tangent crosses the curve.",Differential calculus,Calculus,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
6ba5c9ae-2ddb-4107-b68e-0c998280d014,Slope function (derived function) graph,"The graph of the derivative of a function, showing the slope of the original function at each point.",Differential calculus,Calculus,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
ea242159-5847-465f-b558-c01220669de1,Maximum and minimum problems using calculus,Using differentiation and second derivative test to find and classify maxima and minima in applied problems.,Applications of differential calculus,Calculus,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
3a1600f9-33bb-4086-be9d-5436ad7063cb,Related rates of change problems,"Problems involving rates of change of related variables, solved using the chain rule of differentiation.",Applications of differential calculus,Calculus,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
9cfa7446-ea59-43db-9e44-98acbf7ea477,Chain rule for related rates,"Differentiation rule stating that dy/dx = dy/du × du/dx for composite functions, used in related rates problems.",Differential calculus,Calculus,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
fec4f005-6c71-4959-9a8b-1ccc06a7f05c,Geometric series,A sequence where each term is found by multiplying the previous term by a constant ratio.,Sequences and series,Algebra,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
6aaddb1e-5b61-4fef-9e51-5b734ca974e9,Compound interest formula,"Calculating accumulated amount with interest added to principal periodically, using A = P(1 + i)^t.",Financial mathematics,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
f8bafd4d-7ba1-4b35-ab28-de7a72eb3446,Annual Percentage Rate (APR) and Annual Equivalent Rate (AER),APR is the true annual interest rate charged for borrowing; AER is the effective annual rate paid on investments.,Financial mathematics,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
dc223821-a8ef-43e3-a9e0-8c35b1222589,Present value in compound interest,Calculating the current worth of a future sum of money discounted at a compound interest rate.,Financial mathematics,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
30d7b3a8-88d9-4322-8b05-134d185420cb,Straight line depreciation,Asset value decreases by a fixed amount each year over its useful life.,Financial mathematics,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
10fe2035-1d74-4088-ab9c-067f5cec5bae,Reducing balance depreciation,Asset value decreases by a fixed percentage of its current value each year.,Financial mathematics,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
3481d7d7-b4de-4553-b359-91b573df179a,Instalment savings as geometric series,"Accumulated value of regular payments with compound interest, represented as a sum of geometric series terms.",Financial mathematics,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
9af1406e-c402-4754-af90-f0a75e623d59,Pension present value calculation,"Calculating the lump sum needed now to provide fixed periodic payments in the future, using geometric series.",Financial mathematics,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
c860e65b-d4a3-4014-bac6-2fa67a37c4ad,Loan and mortgage repayment formula,Formula to calculate fixed periodic repayments on a loan or mortgage using present value of an annuity.,Financial mathematics,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
5d0e1742-6d24-4a57-9481-78614859bf35,Properties of squares,"Quadrilaterals with four equal sides, four right angles, and diagonals that bisect perpendicularly.",Properties of polygons,Geometry,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
d7b4e33d-05da-4ba4-a281-44e2ac1175df,Properties of rectangles,"Quadrilaterals with opposite sides equal, four right angles, and equal diagonals that bisect each other.",Properties of polygons,Geometry,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
0a33014b-6956-4651-b53e-0b197abdcd23,Properties of parallelograms,"Quadrilaterals with opposite sides equal and parallel, opposite angles equal, and diagonals that bisect each other.",Properties of polygons,Geometry,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
6913f785-59b5-4f29-afef-f1c2d8120c8b,Area formulas for trapeziums,Area calculated as half the sum of the lengths of parallel sides multiplied by the height.,Area calculation,Geometry,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
923d4b08-fbeb-4e30-9d14-a10150e19584,Regular polygons and interior angles,"Polygons with equal sides and angles, with interior angles depending on the number of sides.",Properties of polygons,Geometry,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
e7de17db-7292-45c1-ae99-3690aaedeb23,Length of arc of a circle,The length of a circular arc calculated as a fraction of the circumference based on the central angle in degrees or radians.,Circle geometry,Geometry,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
9dcd1d3a-666c-4da0-96fc-298be42bd3ec,Area of a sector of a circle,Area of a sector calculated as a fraction of the circle's area based on the central angle in degrees or radians.,Circle geometry,Geometry,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
9182ae49-b425-4d18-8ea7-81d637dcc02c,Volume and surface area of prisms,Volume is the product of the base area and length; surface area is sum of areas of all faces.,3D geometry,Geometry,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
801dd0b9-8785-41a8-bb83-45d9bf301b07,Volume and surface area of cylinders,Volume is πr²h; surface area includes areas of two circular bases and the curved surface.,3D geometry,Geometry,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
5143f45e-e869-4d6e-9af4-4aa01e56468a,Volume and surface area of cones,Volume is one-third of base area times height; surface area includes base and lateral surface area.,3D geometry,Geometry,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
dfd34942-9b49-4524-a9c6-3b2b8092974b,Volume and surface area of spheres and hemispheres,Volume of sphere is (4/3)πr³; hemisphere is half; surface area of sphere is 4πr²; hemisphere is 3πr².,3D geometry,Geometry,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
483d8288-4fec-4529-97a4-866abf598902,Percentage error calculation,The relative difference between an estimated and true value expressed as a percentage of the true value.,Measurement and error,Measurement,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
793c3d32-2801-44ce-a510-9c852d86c89b,Tolerance in measurement,"The allowable deviation from a measured value, typically half the smallest unit of the measuring instrument.",Measurement and error,Measurement,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
24eaf0f6-2bb8-40cc-a411-6110a7e3a310,Degrees of accuracy,"The precision to which a measurement is recorded, affecting the possible range of the true value.",Measurement and error,Measurement,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
0621514e-512a-4b90-ae0c-c7ea0a5cbd27,Trapezoidal rule for numerical integration,Approximating the area under a curve by dividing it into trapeziums and summing their areas.,Numerical methods,Calculus,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
8aa6d964-d895-4b97-afc7-5f7f6e36188d,Probability distributions for discrete random variables,A table or function assigning probabilities to each possible discrete outcome of a random variable.,Probability,Statistics,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
c6bc903d-ab36-4284-8c49-f99a25af62d1,Expected value of a discrete random variable,"The weighted average of all possible values of a random variable, weighted by their probabilities.",Probability,Statistics,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
d9d13a08-563f-4cdd-8606-7c6eb0fa9433,Bernoulli trials,Repeated independent trials with two possible outcomes (success or failure) and constant probability of success.,Probability,Statistics,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
06e05db4-a97f-4f0e-a219-40650d2c0ad0,Binomial distribution,Probability distribution giving the probability of k successes in n Bernoulli trials.,Probability distributions,Statistics,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
713979a7-bec0-41bd-b6d9-cc2841ab7e99,Multiplication rule for independent events,The probability of two independent events both occurring is the product of their individual probabilities.,Probability,Statistics,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
cb3a8fe4-11a5-44cf-b80f-fd4b54944bc9,Permutations and combinations in probability,"Counting methods to determine the number of ways events can occur, used to calculate probabilities.",Counting principles,Statistics,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
