id,name,explanation,broader_concept,strand,source
ea36f1df-272e-4ba6-b5fc-6dde47cd0f80,amplitude and period changes of trigonometric graphs,Effects of coefficients on the amplitude and period of sine and cosine graphs.,trigonometric functions,Trigonometry,8_Texts and Tests 4-Cut down.md
651be3bc-3dd1-4ceb-aff6-b02313e6482c,general solution of trigonometric equations,Finding all solutions of equations like sin x = k or cos x = k by adding multiples of the period.,trigonometric equations,Trigonometry,8_Texts and Tests 4-Cut down.md
d70b8cd8-7f52-42f5-b827-2e31b5744ad1,distance formula between two points,Distance = sqrt((x2 - x1)^2 + (y2 - y1)^2) in coordinate geometry.,coordinate geometry,Geometry,8_Texts and Tests 4-Cut down.md
1e787acf-00a0-4152-8ac4-fd69100a77a8,midpoint formula,"Midpoint of segment joining (x1, y1) and (x2, y2) is ((x1+x2)/2, (y1+y2)/2).",coordinate geometry,Geometry,8_Texts and Tests 4-Cut down.md
88581015-809f-44fe-83f3-116fda6653ee,conditions for parallel lines,Two lines are parallel if their slopes are equal.,coordinate geometry,Geometry,8_Texts and Tests 4-Cut down.md
67eafcb3-83f1-4e37-9ba7-b2687b66229f,conditions for perpendicular lines,Two lines are perpendicular if the product of their slopes is -1.,coordinate geometry,Geometry,8_Texts and Tests 4-Cut down.md
63376869-8874-4812-afcf-ca2c019451eb,area of triangle using coordinate geometry,"Area = ½ |x1 y2 - x2 y1| for triangle with vertices at (0,0), (x1,y1), (x2,y2).",coordinate geometry,Geometry,8_Texts and Tests 4-Cut down.md
f4ff1b29-d488-4675-8bd6-f6ed91bcbd36,equation of a line from point and slope,"Equation y - y1 = m(x - x1) for line through (x1,y1) with slope m.",coordinate geometry,Geometry,8_Texts and Tests 4-Cut down.md
28483474-e5e2-4b81-88eb-6db41ec7535d,dividing a line segment internally in a given ratio,"Coordinates of point dividing segment AB in ratio a:b are ((b x1 + a x2)/(a+b), (b y1 + a y2)/(a+b)).",coordinate geometry,Geometry,8_Texts and Tests 4-Cut down.md
01816f14-9dc9-4e1b-a138-1aaf4d3b7170,centroid of a triangle,"Point of intersection of medians, coordinates are average of vertices: ((x1+x2+x3)/3, (y1+y2+y3)/3).",triangle centres,Geometry,8_Texts and Tests 4-Cut down.md
cdd03b91-3247-4cfb-a4bc-3a2ecd32b172,orthocentre of a triangle,Point of intersection of altitudes (perpendiculars from vertices to opposite sides).,triangle centres,Geometry,8_Texts and Tests 4-Cut down.md
98fcca58-eb3b-42e6-b6fa-4c933fadadc0,perpendicular distance from point to line,"Distance = |a x1 + b y1 + c| / sqrt(a^2 + b^2) from point (x1,y1) to line ax + by + c = 0.",coordinate geometry,Geometry,8_Texts and Tests 4-Cut down.md
dde33cb6-ff4a-440f-aaa5-8070c979c3fb,angle between two lines,tan θ = |(m1 - m2) / (1 + m1 m2)| where m1 and m2 are slopes of the lines.,coordinate geometry,Geometry,8_Texts and Tests 4-Cut down.md
0b638493-90d7-4365-a0af-3edcd7041995,linear relationship modeling,Using straight line graphs to model relationships between variables and solve related problems.,coordinate geometry,Geometry,8_Texts and Tests 4-Cut down.md
34117031-e80e-4b35-aa0b-036d31cdaefb,fundamental principle of counting,"If one task can be done in m ways and a second in n ways, then both tasks can be done in m × n ways.",counting principles,Probability,8_Texts and Tests 4-Cut down.md
8c585788-0f26-40fa-826b-1b78c38ead9e,factorial notation,Notation n! represents the product of all positive integers from n down to 1.,counting principles,Probability,8_Texts and Tests 4-Cut down.md
edee43cb-dcf6-4e13-86b1-7503c7309177,permutations of n objects,Number of ways to arrange n distinct objects in order is n!.,counting principles,Probability,8_Texts and Tests 4-Cut down.md
fe4c7422-df72-4663-adec-0701f4500fe1,permutations of n objects taken r at a time,"Number of ordered arrangements of r objects chosen from n distinct objects is P(n,r) = n!/(n-r)!.",counting principles,Probability,8_Texts and Tests 4-Cut down.md
88ed4181-3efb-411c-a9e7-85d9cbb38c90,combinations of n objects taken r at a time,"Number of unordered selections of r objects from n distinct objects is C(n,r) = n! / (r! (n-r)!).",counting principles,Probability,8_Texts and Tests 4-Cut down.md
2af118eb-ef31-4acf-84cc-92e58cd0acaa,elementary probability,Probability of an event is the ratio of favorable outcomes to total possible outcomes.,probability basics,Probability,8_Texts and Tests 4-Cut down.md
1835a870-744f-452d-ad68-aa73ce64047c,sample space,The set of all possible outcomes of an experiment.,probability basics,Probability,8_Texts and Tests 4-Cut down.md
a445bb76-9fcc-411c-897f-25f51560da80,mutually exclusive events,"Events that cannot occur simultaneously, so P(A or B) = P(A) + P(B).",probability rules,Probability,8_Texts and Tests 4-Cut down.md
f581c125-6faf-4930-a8bf-ecb79ca6f19f,addition rule for non-mutually exclusive events,P(A or B) = P(A) + P(B) - P(A and B) when events can occur together.,probability rules,Probability,8_Texts and Tests 4-Cut down.md
88de8671-69cc-4121-993f-bb52b55304bb,exhaustive events,"A set of events that covers all possible outcomes, so their probabilities sum to 1.",probability basics,Probability,8_Texts and Tests 4-Cut down.md
2bfc6b7c-1203-4b44-9cb2-d1fc7ae448d8,conditional probability,"Probability of event A given event B has occurred, P(A|B) = P(A and B) / P(B).",probability rules,Probability,8_Texts and Tests 4-Cut down.md
e7c4a03d-10b7-4f28-845f-427dd897ef61,multiplication law for independent events,"For independent events A and B, P(A and B) = P(A) × P(B).",probability rules,Probability,8_Texts and Tests 4-Cut down.md
dfe01244-8f9a-4fbb-8ceb-2bb8221fdba8,circle equation with centre at origin,"Equation x² + y² = r² represents a circle centred at (0,0) with radius r.",circle geometry,Coordinate Geometry,8_Texts and Tests 4-Cut down.md
b2f38320-4195-4093-a88d-f3cc94442d89,circle equation with centre not at origin,"Equation (x - h)² + (y - k)² = r² represents a circle centred at (h,k) with radius r.",circle geometry,Coordinate Geometry,8_Texts and Tests 4-Cut down.md
076b8d29-ed9c-48a5-ad5b-c7192a048133,general form of circle equation,"Equation x² + y² + 2gx + 2fy + c = 0 represents a circle with centre (-g,-f) and radius sqrt(g² + f² - c).",circle geometry,Coordinate Geometry,8_Texts and Tests 4-Cut down.md
92d44e58-ca69-4346-96e2-1b2dd17559cd,tangent to a circle,A line that touches the circle at exactly one point and is perpendicular to the radius at the point of contact.,circle geometry,Coordinate Geometry,8_Texts and Tests 4-Cut down.md
08d276c9-d718-406a-a61e-22cdf705b36d,equation of tangent to a circle at a point,Line perpendicular to radius at point of contact; slope is negative reciprocal of radius slope; use point-slope form.,circle geometry,Coordinate Geometry,8_Texts and Tests 4-Cut down.md
83b98e34-17ed-459b-805f-f26662862993,common chord of two circles,"Line passing through points of intersection of two circles, found by subtracting their equations.",circle geometry,Coordinate Geometry,8_Texts and Tests 4-Cut down.md
7d3bbcfe-5c2c-4b6c-9563-b5a8c4dd3a4c,circles touching externally,Two circles touching externally have distance between centres equal to sum of their radii.,circle geometry,Coordinate Geometry,8_Texts and Tests 4-Cut down.md
060bcde9-df6d-4719-9ae3-d038219a4f2c,circles touching internally,Two circles touching internally have distance between centres equal to difference of their radii.,circle geometry,Coordinate Geometry,8_Texts and Tests 4-Cut down.md
20b7c296-95c2-4e41-82f1-12223ef88a34,length of tangent from a point to a circle,"Length of tangent PT = sqrt(PO² - r²), where PO is distance from point to centre and r is radius.",circle geometry,Coordinate Geometry,8_Texts and Tests 4-Cut down.md
78581431-c9f4-4514-b952-88ab966d7527,differentiation from first principles,Finding the derivative as the limit of the difference quotient as h approaches zero.,differentiation,Calculus,8_Texts and Tests 4-Cut down.md
ba3e6758-be3c-4ce8-b2fc-93c3d3526ae4,power rule for differentiation,Derivative of x^n is n x^(n-1) for any real number n.,differentiation rules,Calculus,8_Texts and Tests 4-Cut down.md
4085774d-c944-4be6-ab3a-c0e01eabef9a,sum and difference rule for differentiation,Derivative of sum/difference is sum/difference of derivatives.,differentiation rules,Calculus,8_Texts and Tests 4-Cut down.md
39a682a5-9790-48d5-a882-388a587a1d9c,product rule for differentiation,Derivative of product uv is u dv/dx + v du/dx.,differentiation rules,Calculus,8_Texts and Tests 4-Cut down.md
ca6452ca-ee95-4fc4-a00c-9ffa6910f8a5,quotient rule for differentiation,Derivative of u/v is (v du/dx - u dv/dx) / v^2.,differentiation rules,Calculus,8_Texts and Tests 4-Cut down.md
c618e22d-0c92-4b08-aa0a-1305ba378254,chain rule for differentiation,Derivative of composite function y = f(g(x)) is dy/dx = dy/du × du/dx.,differentiation rules,Calculus,8_Texts and Tests 4-Cut down.md
0a3bf56b-88c2-46ad-a0df-1a26d59171e6,second derivative,"Derivative of the first derivative, representing the rate of change of the slope.",differentiation,Calculus,8_Texts and Tests 4-Cut down.md
d587ff13-b8e8-4a54-8204-fc92eba8feca,"derivatives of sine, cosine and tangent",d/dx(sin x) = cos x; d/dx(cos x) = -sin x; d/dx(tan x) = sec^2 x.,differentiation of trigonometric functions,Calculus,8_Texts and Tests 4-Cut down.md
3776a66e-0643-4634-90bf-c643508f6201,derivatives of inverse trigonometric functions,"Derivatives of arcsin, arccos, arctan functions with respect to x, involving square roots and rational expressions.",differentiation of inverse trig functions,Calculus,8_Texts and Tests 4-Cut down.md
7a8e3367-247c-43c0-9754-1b6ee6e4ff53,derivative of exponential function,"Derivative of e^x is e^x; more generally, derivative of e^{ax} is a e^{ax}.",differentiation of exponential functions,Calculus,8_Texts and Tests 4-Cut down.md
bf1131f5-d37f-48f5-a125-2cc87cb79707,derivative of logarithmic function,Derivative of ln x is 1/x; derivative of ln f(x) is f'(x)/f(x).,differentiation of logarithmic functions,Calculus,8_Texts and Tests 4-Cut down.md
8a115dc3-a65c-4dfb-9fd3-93ebaa20bccc,compound angle formulae for sine and cosine,Formulas expressing sin(A±B) and cos(A±B) in terms of sin and cos of A and B.,trigonometric identities,Trigonometry,8_Texts and Tests 4-Cut down.md
573782c8-1237-4b02-a4ea-c6ef68f86e4f,double-angle formulae,"Formulas for sin 2A, cos 2A, and tan 2A expressed in terms of sin A, cos A, and tan A.",trigonometric identities,Trigonometry,8_Texts and Tests 4-Cut down.md
57c25e56-9416-4167-bb3e-8f0499ca99cb,sum-to-product and product-to-sum formulae,Formulas converting sums/differences of sines and cosines into products and vice versa.,trigonometric identities,Trigonometry,8_Texts and Tests 4-Cut down.md
fb0451b6-cb3f-4f7a-8efb-a124e3bb586b,inverse trigonometric functions,"Functions that return the angle whose sine, cosine or tangent is a given value, e.g. arcsin, arccos, arctan.",trigonometric functions,Trigonometry,8_Texts and Tests 4-Cut down.md
0ceca190-c420-4814-95ed-0cb966a58835,Double Angle Formulae,Concept referenced in relationship: Double Angle Formulae,Unknown,Unknown,8_Texts and Tests 4-Cut down.md
5619d9e8-773e-4f07-ac05-cd4abdcd11f3,Half-Angle Formulae,Concept referenced in relationship: Half-Angle Formulae,Unknown,Unknown,8_Texts and Tests 4-Cut down.md
6ba8e585-12d7-4b0a-9d50-dc8340ccca2e,Graphs of trigonometric functions,Concept referenced in relationship: Graphs of trigonometric functions,Unknown,Unknown,8_Texts and Tests 4-Cut down.md
052b9e3a-3586-4b8f-8fcf-e945697df000,Polynomial functions,Concept referenced in relationship: Polynomial functions,Unknown,Unknown,8_Texts and Tests 4-Cut down.md
ecff8ae1-bd3e-4f6f-9cf1-4340f501af0e,Factorising algebraic expressions,Concept referenced in relationship: Factorising algebraic expressions,Unknown,Unknown,8_Texts and Tests 4-Cut down.md
bb5d2d12-3743-49b8-a612-8a140aef6a74,Simplifying algebraic fractions,Concept referenced in relationship: Simplifying algebraic fractions,Unknown,Unknown,8_Texts and Tests 4-Cut down.md
dd522049-06e5-4b5c-9864-842fe6ea5874,Binomial expansions,Concept referenced in relationship: Binomial expansions,Unknown,Unknown,8_Texts and Tests 4-Cut down.md
4a5abcc7-6521-49f2-a873-63092ef8e635,Solving equations,Concept referenced in relationship: Solving equations,Unknown,Unknown,8_Texts and Tests 4-Cut down.md
ee3ea5c2-3b22-4cc7-85c7-0595da40290d,Solving simultaneous linear equations,Concept referenced in relationship: Solving simultaneous linear equations,Unknown,Unknown,8_Texts and Tests 4-Cut down.md
6d2a62f5-1f52-455e-9f21-a6da1fbe3a98,Solving quadratic and linear equations in context,Concept referenced in relationship: Solving quadratic and linear equations in context,Unknown,Unknown,8_Texts and Tests 4-Cut down.md
78fc52cb-bb57-4525-a865-5b7af125586a,Forming quadratic equations from their roots,Concept referenced in relationship: Forming quadratic equations from their roots,Unknown,Unknown,8_Texts and Tests 4-Cut down.md
8de66217-5ff6-4d68-8f6d-524d32a8e4b7,Max and min of quadratic graphs,Concept referenced in relationship: Max and min of quadratic graphs,Unknown,Unknown,8_Texts and Tests 4-Cut down.md
e00905ac-dae1-4a97-8955-859c509ad039,Differentiation by rule,Concept referenced in relationship: Differentiation by rule,Unknown,Unknown,8_Texts and Tests 4-Cut down.md
b791b9d5-6101-44be-b762-5d8a3782db37,Differentiation of exponential functions,Concept referenced in relationship: Differentiation of exponential functions,Unknown,Unknown,8_Texts and Tests 4-Cut down.md
5ab402db-eac3-4f7d-aaac-2dae4ce8914d,Differentiation of logarithmic functions,Concept referenced in relationship: Differentiation of logarithmic functions,Unknown,Unknown,8_Texts and Tests 4-Cut down.md
7ea521e8-de2f-4526-9f46-027ca4dc8c8e,Geometric series,Concept referenced in relationship: Geometric series,Unknown,Unknown,8_Texts and Tests 4-Cut down.md
ddc4529c-efc3-4582-a583-48f4988292c0,Recurring decimals,Concept referenced in relationship: Recurring decimals,Unknown,Unknown,8_Texts and Tests 4-Cut down.md
00655b1a-b00d-430e-8441-afa68912d4d2,Number patterns - Revisited,Concept referenced in relationship: Number patterns - Revisited,Unknown,Unknown,8_Texts and Tests 4-Cut down.md
dad375d8-6843-4c95-b675-48bd04e15be3,Coordinate Geometry: The Line,Concept referenced in relationship: Coordinate Geometry: The Line,Unknown,Unknown,8_Texts and Tests 4-Cut down.md
7f7a9202-f230-4217-a716-b1303813882b,Equation of a circle with centre not at origin,Concept referenced in relationship: Equation of a circle with centre not at origin,Unknown,Unknown,8_Texts and Tests 4-Cut down.md
38028c56-6b5b-47aa-ba1e-cbfdf0372ca2,Finding the equation of a circle,Concept referenced in relationship: Finding the equation of a circle,Unknown,Unknown,8_Texts and Tests 4-Cut down.md
b63c8a0a-66ae-4b70-a971-8afeb5e5ae8f,Tangents to a circle,Concept referenced in relationship: Tangents to a circle,Unknown,Unknown,8_Texts and Tests 4-Cut down.md
44baa2ae-51b1-4624-a498-6aed3992ad27,Points of intersection of a line and a circle,Concept referenced in relationship: Points of intersection of a line and a circle,Unknown,Unknown,8_Texts and Tests 4-Cut down.md
297c53a6-75dc-4217-8a41-38ac13a0cc7b,Chords and circles,Concept referenced in relationship: Chords and circles,Unknown,Unknown,8_Texts and Tests 4-Cut down.md
6c62e1b6-770d-42fa-9777-7ed907223cb1,Circles touching the x-axis or y-axis,Concept referenced in relationship: Circles touching the x-axis or y-axis,Unknown,Unknown,8_Texts and Tests 4-Cut down.md
b80e7305-76d8-4bfc-a879-25e01ed2c0dd,Irrational number as non-repeating non-terminating decimal,An irrational number is a real number that cannot be expressed as a ratio of two integers and has a decimal expansion that neither terminates nor repeats.,Number systems,Number,9_Texts and tests 5- Cut down.md
2018311d-bdc6-4547-ae76-aef78fa7623d,Simplification of surds by factorization,"The process of simplifying surds by expressing the radicand as a product of a perfect square and another factor, then taking the square root of the perfect square outside the radical.",Surds and radicals,Number,9_Texts and tests 5- Cut down.md
26de43d4-34fc-424f-96bc-0950ff4b7fb2,Geometric construction of line segment of length sqrt(2),"Using compass and straightedge to construct a line segment on the number line whose length is the square root of 2, based on the Pythagorean theorem.",Geometric constructions,Geometry,9_Texts and tests 5- Cut down.md
7e934eee-2bf7-46fb-8b21-91ebbc65bf10,Geometric construction of line segment of length sqrt(3),"Using compass and straightedge to construct a line segment on the number line whose length is the square root of 3, based on the Pythagorean theorem.",Geometric constructions,Geometry,9_Texts and tests 5- Cut down.md
a7ba84b7-7865-4597-99fd-b7d4751e3a6a,Complex number in rectangular form,"A complex number expressed as z = x + iy, where x is the real part and y is the imaginary part.",Complex numbers,Complex Numbers,9_Texts and tests 5- Cut down.md
d82d9fb7-7cb3-4cd9-a723-0c1ecc1ac10b,Imaginary unit i and its powers,"The imaginary unit i is defined as sqrt(-1), with powers cycling every four steps: i^1 = i, i^2 = -1, i^3 = -i, i^4 = 1, and so on.",Complex numbers,Complex Numbers,9_Texts and tests 5- Cut down.md
5cc9babe-6631-4a41-a9e9-6b4d64df86b4,Addition and subtraction of complex numbers in rectangular form,Adding or subtracting complex numbers by separately adding or subtracting their real parts and their imaginary parts.,Complex numbers operations,Complex Numbers,9_Texts and tests 5- Cut down.md
02e01ec2-ae30-4159-af1c-d3b17fd6533f,Multiplication of complex numbers in rectangular form,Multiplying complex numbers using distributive property and the fact that i^2 = -1.,Complex numbers operations,Complex Numbers,9_Texts and tests 5- Cut down.md
3b815388-44e7-4b72-8b55-afb3b5e941fa,Complex conjugate and its properties,"The complex conjugate of z = a + bi is z̄ = a - bi, and the product z z̄ = a^2 + b^2 is a real number.",Complex numbers,Complex Numbers,9_Texts and tests 5- Cut down.md
91640faf-dbdb-4c36-9883-d74243daa606,Division of complex numbers using conjugates,Dividing complex numbers by multiplying numerator and denominator by the conjugate of the denominator to obtain a real denominator.,Complex numbers operations,Complex Numbers,9_Texts and tests 5- Cut down.md
0a481903-8642-4fa9-8ac0-bc7217a963b1,Equality of complex numbers,Two complex numbers are equal if and only if their real parts are equal and their imaginary parts are equal.,Complex numbers,Complex Numbers,9_Texts and tests 5- Cut down.md
dfaf759c-b97b-4da3-a343-ea0146d4a646,Square root of a complex number in rectangular form,Expressing the square root of a complex number a + bi as x + yi by solving simultaneous equations derived from (x + yi)^2 = a + bi.,Complex numbers,Complex Numbers,9_Texts and tests 5- Cut down.md
e26ba682-4562-4925-a28a-70ca73b121ac,Argand diagram representation of complex numbers,Plotting complex numbers as points in the complex plane with the real part on the x-axis and the imaginary part on the y-axis.,Complex numbers geometry,Complex Numbers,9_Texts and tests 5- Cut down.md
ad3abc9d-c717-446d-87f6-f1d6bed03673,Modulus of a complex number,"The modulus of a complex number z = a + bi is the distance from the origin to the point (a,b) in the Argand diagram, given by |z| = sqrt(a^2 + b^2).",Complex numbers geometry,Complex Numbers,9_Texts and tests 5- Cut down.md
2a730950-7490-490b-ad33-58646219c6f8,Triangle inequality for complex numbers,"For complex numbers z1 and z2, the modulus satisfies |z1 + z2| ≤ |z1| + |z2|.",Complex numbers geometry,Complex Numbers,9_Texts and tests 5- Cut down.md
711a57f7-d4e9-413c-a94d-904748942ec6,Transformation of complex numbers by multiplication by a real scalar,Multiplying a complex number by a real number scales its modulus by the absolute value of the scalar and may reflect it through the origin if the scalar is negative.,Complex numbers transformations,Complex Numbers,9_Texts and tests 5- Cut down.md
a366a4cf-ec00-4761-95ab-ee98fc8e9b96,Translation of complex numbers by addition,Adding a fixed complex number to other complex numbers translates their points in the Argand plane by the vector corresponding to the added number.,Complex numbers transformations,Complex Numbers,9_Texts and tests 5- Cut down.md
02613a2e-4d30-4d0e-a866-18da5c0349c7,Rotation of complex numbers by multiplication by i,Multiplying a complex number by i corresponds to a rotation of the point by 90 degrees counterclockwise about the origin in the Argand plane.,Complex numbers transformations,Complex Numbers,9_Texts and tests 5- Cut down.md
3a3a0e1b-14c7-443f-9ce9-da6aecaa3c3d,Conjugate roots theorem,"If a polynomial with real coefficients has a complex root z, then its complex conjugate z̄ is also a root.",Complex numbers roots,Complex Numbers,9_Texts and tests 5- Cut down.md
04ec8d62-913b-4d67-a60c-caf9ecc8fe98,Polar form of a complex number,"Expressing a complex number z = x + iy as z = r(cos θ + i sin θ), where r is the modulus and θ is the argument (angle).",Complex numbers,Complex Numbers,9_Texts and tests 5- Cut down.md
3ca6500f-37a0-4fc8-90e9-c2fcd05d6dbb,Conversion between rectangular and polar forms,Using r = sqrt(x^2 + y^2) and θ = tan^(-1)(y/x) to convert between rectangular and polar forms of complex numbers.,Complex numbers,Complex Numbers,9_Texts and tests 5- Cut down.md
0c3b47a0-d657-4cf3-b636-0ae4c96e4dca,Principal value of the argument of a complex number,"The principal argument θ of a complex number is the angle measured from the positive real axis to the line segment representing the number, taken in the interval -π < θ ≤ π.",Complex numbers,Complex Numbers,9_Texts and tests 5- Cut down.md
57d955f6-71b5-4bfe-ba14-ce3af2cb63ee,Multiplication and division of complex numbers in polar form,"When multiplying complex numbers in polar form, multiply their moduli and add their arguments; when dividing, divide their moduli and subtract their arguments.",Complex numbers operations,Complex Numbers,9_Texts and tests 5- Cut down.md
542c4da9-e4b2-4885-a5ce-25cdf8bc211a,Reciprocal of a complex number in polar form,The reciprocal of z = r(cos θ + i sin θ) is (1/r)(cos(-θ) + i sin(-θ)).,Complex numbers operations,Complex Numbers,9_Texts and tests 5- Cut down.md
92bf5cda-b278-45ab-ac6e-f79527079c51,De Moivre's theorem,"For any real number θ and integer n, (cos θ + i sin θ)^n = cos nθ + i sin nθ.",Complex numbers powers,Complex Numbers,9_Texts and tests 5- Cut down.md
cf1e7ac1-61f4-48e2-aedc-2a952a5e5176,Proof of de Moivre's theorem by induction,Using mathematical induction to prove that (cos θ + i sin θ)^n = cos nθ + i sin nθ holds for all positive integers n.,Complex numbers powers,Complex Numbers,9_Texts and tests 5- Cut down.md
03fa69e8-0548-464c-aa7f-7ccf41f5b6c3,Using de Moivre's theorem to compute powers of complex numbers,"Applying de Moivre's theorem to raise complex numbers in polar form to integer powers, simplifying the expression.",Complex numbers powers,Complex Numbers,9_Texts and tests 5- Cut down.md
e21557d0-7049-46b6-bdcf-90762d7aabcd,Expressing cos nθ and sin nθ in terms of cos θ and sin θ using de Moivre's theorem,Using the binomial expansion of (cos θ + i sin θ)^n to derive formulas expressing cos nθ and sin nθ in terms of powers of cos θ and sin θ.,Trigonometric identities,Trigonometry,9_Texts and tests 5- Cut down.md
8c653b79-c87c-404e-8c22-919bc6b182ed,Finding nth roots of complex numbers using de Moivre's theorem,Expressing a complex number in polar form and applying de Moivre's theorem with fractional exponents to find all nth roots.,Complex numbers roots,Complex Numbers,9_Texts and tests 5- Cut down.md
275d8df3-62d9-40be-8cdd-bea348c9355b,Simplifying expressions of the form (cos θ - i sin θ)^n,Using the identity cos θ - i sin θ = cos(-θ) + i sin(-θ) to apply de Moivre's theorem to powers of cos θ - i sin θ.,Complex numbers powers,Complex Numbers,9_Texts and tests 5- Cut down.md
a819e0da-d9a2-4c3e-a81b-529c666d59a4,Enlargement with scale factor greater than 1,A transformation that produces a similar figure larger than the original by multiplying all distances from a fixed centre by a scale factor greater than 1.,Similarity transformations,Geometry,9_Texts and tests 5- Cut down.md
bc712973-c368-4043-ba1d-5c8261af893a,Enlargement with scale factor between 0 and 1 (reduction),A transformation that produces a similar figure smaller than the original by multiplying all distances from a fixed centre by a scale factor between 0 and 1.,Similarity transformations,Geometry,9_Texts and tests 5- Cut down.md
466e0c7b-c0ec-4fd1-897d-61abc8099a17,Finding centre of enlargement from object and image,Determining the point from which an enlargement is performed by extending lines joining corresponding points of the object and image until they intersect.,Similarity transformations,Geometry,9_Texts and tests 5- Cut down.md
02328756-044f-4f71-8f2f-80312917f692,Area scale factor in enlargements,"When a figure is enlarged by a scale factor k, the area of the image is multiplied by k^2.",Similarity transformations,Geometry,9_Texts and tests 5- Cut down.md
2ff17213-e379-4e45-893d-5a516a54df70,Construction of angle bisector,Using compass and straightedge to construct a line that divides an angle into two equal parts.,Geometric constructions,Geometry,9_Texts and tests 5- Cut down.md
6d3b8472-34d7-48c0-aaf5-8a68a042c4b3,Construction of perpendicular bisector of a line segment,Using compass and straightedge to construct a line perpendicular to a given segment that passes through its midpoint.,Geometric constructions,Geometry,9_Texts and tests 5- Cut down.md
2139eff0-09aa-447e-9572-ad5072bd0c85,Construction of circumcircle of a triangle,Constructing the circle passing through all three vertices of a triangle by finding the intersection of perpendicular bisectors of its sides.,Circle constructions,Geometry,9_Texts and tests 5- Cut down.md
1a12501b-a756-41c1-b3fc-6b2f7e0ae816,Construction of incircle of a triangle,Constructing the circle tangent to all three sides of a triangle by finding the intersection of angle bisectors and drawing a circle with radius equal to the distance from this point to a side.,Circle constructions,Geometry,9_Texts and tests 5- Cut down.md
5873e43a-ae5d-40e7-ace1-6f2829951359,Construction of centroid of a triangle,"Finding the point of concurrency of the medians of a triangle, where each median connects a vertex to the midpoint of the opposite side.",Triangle centers,Geometry,9_Texts and tests 5- Cut down.md
570cdaca-8a32-4669-ae5d-c4ccd1121f56,Construction of orthocentre of a triangle,"Finding the point of concurrency of the altitudes of a triangle, where each altitude is a perpendicular from a vertex to the opposite side.",Triangle centers,Geometry,9_Texts and tests 5- Cut down.md
1eac6a95-2c60-47e4-94b4-904fa4b85071,Antidifferentiation (indefinite integration) of power functions,"Finding the general antiderivative of functions of the form x^n, given by ∫ x^n dx = x^(n+1)/(n+1) + c, for n ≠ -1.",Integration,Calculus,9_Texts and tests 5- Cut down.md
4b0add85-081d-42c9-a693-3cfdbbf4888d,Constant of integration,An arbitrary constant c added to the indefinite integral to represent the family of antiderivatives differing by a constant.,Integration,Calculus,9_Texts and tests 5- Cut down.md
1f007cb9-f80f-4f14-94b7-730b97db4cac,Integration of sums and constant multiples,"The integral of a sum is the sum of the integrals, and constants can be factored out of the integral.",Integration,Calculus,9_Texts and tests 5- Cut down.md
6d169191-ff54-4743-8b2f-6ed7b8ee9746,Integration of exponential functions,Integrals of the form ∫ e^(ax) dx = (1/a) e^(ax) + c and ∫ a^x dx = a^x / ln a + c.,Integration,Calculus,9_Texts and tests 5- Cut down.md
c30ca31a-2475-4bf8-aa92-eef227f5f8cb,Integration of trigonometric functions,Integrals such as ∫ sin ax dx = -cos ax / a + c and ∫ cos ax dx = sin ax / a + c.,Integration,Calculus,9_Texts and tests 5- Cut down.md
7abcc839-65d6-4f97-9dd7-3a1c02c2023b,Integration by substitution (chain rule in reverse),"Integrating composite functions by recognizing the derivative of the inner function and using substitution, e.g. ∫ 6x cos 3x^2 dx = sin 3x^2 + c.",Integration,Calculus,9_Texts and tests 5- Cut down.md
a8fce78c-34c1-4229-bf2e-5271e743b2e9,"Application of integration to displacement, velocity, and acceleration",Using integration to find velocity from acceleration and displacement from velocity in motion problems.,Applications of integration,Calculus,9_Texts and tests 5- Cut down.md
7c12d73f-e52b-4272-b135-1a4af248e43a,Definite integral as area under a curve,The definite integral ∫_a^b f(x) dx represents the net area between the curve y=f(x) and the x-axis from x=a to x=b.,Integration,Calculus,9_Texts and tests 5- Cut down.md
6f482d08-348e-40b1-b274-70292b9df224,Trapezoidal rule for numerical integration,"Approximating the area under a curve by dividing it into trapezoids and summing their areas, given by (h/2)[y1 + yn + 2(y2 + ... + y_{n-1})].",Numerical integration,Calculus,9_Texts and tests 5- Cut down.md
d272cd59-e65a-4529-8e7c-c0418e638960,Average value of a function over an interval,"The average value of a continuous function f(x) over [a,b] is (1/(b-a)) ∫_a^b f(x) dx.",Applications of integration,Calculus,9_Texts and tests 5- Cut down.md
5c7e225d-50dc-4b7f-a571-a2e4ec2f8515,Rate of change as derivative,"The derivative dy/dx represents the rate of change of y with respect to x, such as velocity as rate of change of displacement.",Differential calculus,Calculus,9_Texts and tests 5- Cut down.md
8b8f4ef3-f362-4764-8b5b-17266f880337,Related rates of change using chain rule,"Finding rates of change of related variables with respect to time by applying the chain rule, e.g. dA/dt = dA/dr * dr/dt.",Applications of differentiation,Calculus,9_Texts and tests 5- Cut down.md
259eb09e-83a9-4782-94e2-92371beaf985,Compound interest formula,The amount F after t years with principal P and interest rate i compounded annually is F = P(1+i)^t.,Financial mathematics,Number,9_Texts and tests 5- Cut down.md
